date,line_number,metric_abb,metric,value,year
2021-10-01,15,total,Total,2066,2021
2021-10-01,15,mdu,Média dos Dias Úteis,88,2021
2021-10-01,15,msa,Média dos Sábados,41,2021
2021-10-01,15,mdo,Média dos Domingos,18,2021
2021-10-01,15,max,Máxima Diária,94,2021
2021-10-01,NA,total,Total,59520,2021
2021-10-01,NA,mdu,Média dos Dias Úteis,2403,2021
2021-10-01,NA,msa,Média dos Sábados,1599,2021
2021-10-01,NA,mdo,Média dos Domingos,930,2021
2021-10-01,NA,max,Máxima Diária,2449,2021
2021-11-01,1,total,Total,22338,2021
2021-11-01,1,mdu,Média dos Dias Úteis,894,2021
2021-11-01,1,msa,Média dos Sábados,626,2021
2021-11-01,1,mdo,Média dos Domingos,352,2021
2021-11-01,1,max,Máxima Diária,913,2021
2021-11-01,2,total,Total,11985,2021
2021-11-01,2,mdu,Média dos Dias Úteis,497,2021
2021-11-01,2,msa,Média dos Sábados,280,2021
2021-11-01,2,mdo,Média dos Domingos,180,2021
2021-11-01,2,max,Máxima Diária,512,2021
2021-11-01,3,total,Total,22937,2021
2021-11-01,3,mdu,Média dos Dias Úteis,918,2021
2021-11-01,3,msa,Média dos Sábados,639,2021
2021-11-01,3,mdo,Média dos Domingos,367,2021
2021-11-01,3,max,Máxima Diária,939,2021
2021-11-01,15,total,Total,2261,2021
2021-11-01,15,mdu,Média dos Dias Úteis,95,2021
2021-11-01,15,msa,Média dos Sábados,54,2021
2021-11-01,15,mdo,Média dos Domingos,31,2021
2021-11-01,15,max,Máxima Diária,99,2021
2021-11-01,NA,total,Total,59507,2021
2021-11-01,NA,mdu,Média dos Dias Úteis,2277,2021
2021-11-01,NA,msa,Média dos Sábados,1788,2021
2021-11-01,NA,mdo,Média dos Domingos,952,2021
2021-11-01,NA,max,Máxima Diária,2584,2021
2021-12-01,1,total,Total,22297,2021
2021-12-01,1,mdu,Média dos Dias Úteis,847,2021
2021-12-01,1,msa,Média dos Sábados,699,2021
2021-12-01,1,mdo,Média dos Domingos,363,2021
2021-12-01,1,max,Máxima Diária,961,2021
2021-12-01,2,total,Total,11954,2021
2021-12-01,2,mdu,Média dos Dias Úteis,469,2021
2021-12-01,2,msa,Média dos Sábados,310,2021
2021-12-01,2,mdo,Média dos Domingos,181,2021
2021-12-01,2,max,Máxima Diária,535,2021
2021-12-01,3,total,Total,23052,2021
2021-12-01,3,mdu,Média dos Dias Úteis,874,2021
2021-12-01,3,msa,Média dos Sábados,717,2021
2021-12-01,3,mdo,Média dos Domingos,381,2021
2021-12-01,3,max,Máxima Diária,994,2021
2021-12-01,15,total,Total,2203,2021
2021-12-01,15,mdu,Média dos Dias Úteis,86,2021
2021-12-01,15,msa,Média dos Sábados,61,2021
2021-12-01,15,mdo,Média dos Domingos,27,2021
2021-12-01,15,max,Máxima Diária,100,2021
2021-12-01,NA,total,Total,576371,2021
2021-12-01,NA,mdu,Média dos Dias Úteis,1914,2021
2021-12-01,NA,msa,Média dos Sábados,1212,2021
2021-12-01,NA,mdo,Média dos Domingos,658,2021
2021-12-01,NA,max,Máxima Diária,2584,2021
2022-01-01,1,total,Total,18756,2022
2022-01-01,1,mdu,Média dos Dias Úteis,733,2022
2022-01-01,1,msa,Média dos Sábados,499,2022
2022-01-01,1,mdo,Média dos Domingos,275,2022
2022-01-01,1,max,Máxima Diária,791,2022
2022-01-01,2,total,Total,10118,2022
2022-01-01,2,mdu,Média dos Dias Úteis,408,2022
2022-01-01,2,msa,Média dos Sábados,231,2022
2022-01-01,2,mdo,Média dos Domingos,135,2022
2022-01-01,2,max,Máxima Diária,444,2022
2022-01-01,3,total,Total,19399,2022
2022-01-01,3,mdu,Média dos Dias Úteis,758,2022
2022-01-01,3,msa,Média dos Sábados,508,2022
2022-01-01,3,mdo,Média dos Domingos,289,2022
2022-01-01,3,max,Máxima Diária,824,2022
2022-01-01,15,total,Total,1962,2022
2022-01-01,15,mdu,Média dos Dias Úteis,79,2022
2022-01-01,15,msa,Média dos Sábados,47,2022
2022-01-01,15,mdo,Média dos Domingos,25,2022
2022-01-01,15,max,Máxima Diária,86,2022
2022-01-01,NA,total,Total,55103,2022
2022-01-01,NA,mdu,Média dos Dias Úteis,2327,2022
2022-01-01,NA,msa,Média dos Sábados,1507,2022
2022-01-01,NA,mdo,Média dos Domingos,848,2022
2022-01-01,NA,max,Máxima Diária,2436,2022
2022-02-01,1,total,Total,20465,2022
2022-02-01,1,mdu,Média dos Dias Úteis,860,2022
2022-02-01,1,msa,Média dos Sábados,587,2022
2022-02-01,1,mdo,Média dos Domingos,303,2022
2022-02-01,1,max,Máxima Diária,903,2022
2022-02-01,2,total,Total,11356,2022
2022-02-01,2,mdu,Média dos Dias Úteis,491,2022
2022-02-01,2,msa,Média dos Sábados,271,2022
2022-02-01,2,mdo,Média dos Domingos,168,2022
2022-02-01,2,max,Máxima Diária,519,2022
2022-02-01,3,total,Total,21084,2022
2022-02-01,3,mdu,Média dos Dias Úteis,883,2022
2022-02-01,3,msa,Média dos Sábados,592,2022
2022-02-01,3,mdo,Média dos Domingos,346,2022
2022-02-01,3,max,Máxima Diária,921,2022
2022-02-01,15,total,Total,2198,2022
2022-02-01,15,mdu,Média dos Dias Úteis,94,2022
2022-02-01,15,msa,Média dos Sábados,56,2022
2022-02-01,15,mdo,Média dos Domingos,31,2022
2022-02-01,15,max,Máxima Diária,102,2022
2022-02-01,NA,total,Total,68108,2022
2022-02-01,NA,mdu,Média dos Dias Úteis,2622,2022
2022-02-01,NA,msa,Média dos Sábados,1605,2022
2022-02-01,NA,mdo,Média dos Domingos,850,2022
2022-02-01,NA,max,Máxima Diária,2724,2022
2022-03-01,1,total,Total,25155,2022
2022-03-01,1,mdu,Média dos Dias Úteis,963,2022
2022-03-01,1,msa,Média dos Sábados,622,2022
2022-03-01,1,mdo,Média dos Domingos,304,2022
2022-03-01,1,max,Máxima Diária,998,2022
2022-03-01,2,total,Total,14201,2022
2022-03-01,2,mdu,Média dos Dias Úteis,560,2022
2022-03-01,2,msa,Média dos Sábados,290,2022
2022-03-01,2,mdo,Média dos Domingos,169,2022
2022-03-01,2,max,Máxima Diária,588,2022
2022-03-01,3,total,Total,26073,2022
2022-03-01,3,mdu,Média dos Dias Úteis,996,2022
2022-03-01,3,msa,Média dos Sábados,634,2022
2022-03-01,3,mdo,Média dos Domingos,345,2022
2022-03-01,3,max,Máxima Diária,1048,2022
2022-03-01,15,total,Total,2678,2022
2022-03-01,15,mdu,Média dos Dias Úteis,104,2022
2022-03-01,15,msa,Média dos Sábados,59,2022
2022-03-01,15,mdo,Média dos Domingos,32,2022
2022-03-01,15,max,Máxima Diária,109,2022
2022-03-01,NA,total,Total,64933,2022
2022-03-01,NA,mdu,Média dos Dias Úteis,2728,2022
2022-03-01,NA,msa,Média dos Sábados,1577,2022
2022-03-01,NA,mdo,Média dos Domingos,936,2022
2022-03-01,NA,max,Máxima Diária,2810,2022
2022-04-01,1,total,Total,24189,2022
2022-04-01,1,mdu,Média dos Dias Úteis,1008,2022
2022-04-01,1,msa,Média dos Sábados,612,2022
2022-04-01,1,mdo,Média dos Domingos,348,2022
2022-04-01,1,max,Máxima Diária,1044,2022
2022-04-01,2,total,Total,13555,2022
2022-04-01,2,mdu,Média dos Dias Úteis,588,2022
2022-04-01,2,msa,Média dos Sábados,288,2022
2022-04-01,2,mdo,Média dos Domingos,179,2022
2022-04-01,2,max,Máxima Diária,608,2022
2022-04-01,3,total,Total,24646,2022
2022-04-01,3,mdu,Média dos Dias Úteis,1023,2022
2022-04-01,3,msa,Média dos Sábados,618,2022
2022-04-01,3,mdo,Média dos Domingos,375,2022
2022-04-01,3,max,Máxima Diária,1048,2022
2022-04-01,15,total,Total,2544,2022
2022-04-01,15,mdu,Média dos Dias Úteis,109,2022
2022-04-01,15,msa,Média dos Sábados,58,2022
2022-04-01,15,mdo,Média dos Domingos,34,2022
2022-04-01,15,max,Máxima Diária,114,2022
2022-04-01,NA,total,Total,71438,2022
2022-04-01,NA,mdu,Média dos Dias Úteis,2711,2022
2022-04-01,NA,msa,Média dos Sábados,1717,2022
2022-04-01,NA,mdo,Média dos Domingos,967,2022
2022-04-01,NA,max,Máxima Diária,2806,2022
2022-05-01,1,total,Total,26548,2022
2022-05-01,1,mdu,Média dos Dias Úteis,1003,2022
2022-05-01,1,msa,Média dos Sábados,670,2022
2022-05-01,1,mdo,Média dos Domingos,358,2022
2022-05-01,1,max,Máxima Diária,1036,2022
2022-05-01,2,total,Total,15148,2022
2022-05-01,2,mdu,Média dos Dias Úteis,590,2022
2022-05-01,2,msa,Média dos Sábados,311,2022
2022-05-01,2,mdo,Média dos Domingos,181,2022
2022-05-01,2,max,Máxima Diária,615,2022
2022-05-01,3,total,Total,26929,2022
2022-05-01,3,mdu,Média dos Dias Úteis,1010,2022
2022-05-01,3,msa,Média dos Sábados,673,2022
2022-05-01,3,mdo,Média dos Domingos,393,2022
2022-05-01,3,max,Máxima Diária,1045,2022
2022-05-01,15,total,Total,2814,2022
2022-05-01,15,mdu,Média dos Dias Úteis,109,2022
2022-05-01,15,msa,Média dos Sábados,63,2022
2022-05-01,15,mdo,Média dos Domingos,35,2022
2022-05-01,15,max,Máxima Diária,111,2022
2022-05-01,NA,total,Total,66636,2022
2022-05-01,NA,mdu,Média dos Dias Úteis,2625,2022
2022-05-01,NA,msa,Média dos Sábados,1607,2022
2022-05-01,NA,mdo,Média dos Domingos,990,2022
2022-05-01,NA,max,Máxima Diária,2731,2022
2022-06-01,1,total,Total,24725,2022
2022-06-01,1,mdu,Média dos Dias Úteis,967,2022
2022-06-01,1,msa,Média dos Sábados,623,2022
2022-06-01,1,mdo,Média dos Domingos,364,2022
2022-06-01,1,max,Máxima Diária,1011,2022
2022-06-01,2,total,Total,14080,2022
2022-06-01,2,mdu,Média dos Dias Úteis,570,2022
2022-06-01,2,msa,Média dos Sábados,291,2022
2022-06-01,2,mdo,Média dos Domingos,199,2022
2022-06-01,2,max,Máxima Diária,591,2022
2022-06-01,3,total,Total,25162,2022
2022-06-01,3,mdu,Média dos Dias Úteis,980,2022
2022-06-01,3,msa,Média dos Sábados,635,2022
2022-06-01,3,mdo,Média dos Domingos,392,2022
2022-06-01,3,max,Máxima Diária,1022,2022
2022-06-01,15,total,Total,2669,2022
2022-06-01,15,mdu,Média dos Dias Úteis,108,2022
2022-06-01,15,msa,Média dos Sábados,59,2022
2022-06-01,15,mdo,Média dos Domingos,34,2022
2022-06-01,15,max,Máxima Diária,115,2022
2022-06-01,NA,total,Total,66366,2022
2022-06-01,NA,mdu,Média dos Dias Úteis,2538,2022
2022-06-01,NA,msa,Média dos Sábados,1624,2022
2022-06-01,NA,mdo,Média dos Domingos,980,2022
2022-06-01,NA,max,Máxima Diária,2663,2022
2022-07-01,1,total,Total,24863,2022
2022-07-01,1,mdu,Média dos Dias Úteis,938,2022
2022-07-01,1,msa,Média dos Sábados,646,2022
2022-07-01,1,mdo,Média dos Domingos,380,2022
2022-07-01,1,max,Máxima Diária,1005,2022
2022-07-01,2,total,Total,13941,2022
2022-07-01,2,mdu,Média dos Dias Úteis,548,2022
2022-07-01,2,msa,Média dos Sábados,294,2022
2022-07-01,2,mdo,Média dos Domingos,191,2022
2022-07-01,2,max,Máxima Diária,570,2022
2022-07-01,3,total,Total,24987,2022
2022-07-01,3,mdu,Média dos Dias Úteis,948,2022
2022-07-01,3,msa,Média dos Sábados,638,2022
2022-07-01,3,mdo,Média dos Domingos,379,2022
2022-07-01,3,max,Máxima Diária,998,2022
2022-07-01,15,total,Total,2576,2022
2022-07-01,15,mdu,Média dos Dias Úteis,104,2022
2022-07-01,15,msa,Média dos Sábados,46,2022
2022-07-01,15,mdo,Média dos Domingos,29,2022
2022-07-01,15,max,Máxima Diária,108,2022
2022-07-01,NA,total,Total,73340,2022
2022-07-01,NA,mdu,Média dos Dias Úteis,2744,2022
2022-07-01,NA,msa,Média dos Sábados,1633,2022
2022-07-01,NA,mdo,Média dos Domingos,923,2022
2022-07-01,NA,max,Máxima Diária,2864,2022
2022-08-01,1,total,Total,27296,2022
2022-08-01,1,mdu,Média dos Dias Úteis,1015,2022
2022-08-01,1,msa,Média dos Sábados,645,2022
2022-08-01,1,mdo,Média dos Domingos,344,2022
2022-08-01,1,max,Máxima Diária,1057,2022
2022-08-01,2,total,Total,15832,2022
2022-08-01,2,mdu,Média dos Dias Úteis,605,2022
2022-08-01,2,msa,Média dos Sábados,303,2022
2022-08-01,2,mdo,Média dos Domingos,178,2022
2022-08-01,2,max,Máxima Diária,638,2022
2022-08-01,3,total,Total,27388,2022
2022-08-01,3,mdu,Média dos Dias Úteis,1015,2022
2022-08-01,3,msa,Média dos Sábados,640,2022
2022-08-01,3,mdo,Média dos Domingos,372,2022
2022-08-01,3,max,Máxima Diária,1060,2022
2022-08-01,15,total,Total,2824,2022
2022-08-01,15,mdu,Média dos Dias Úteis,110,2022
2022-08-01,15,msa,Média dos Sábados,60,2022
2022-08-01,15,mdo,Média dos Domingos,28,2022
2022-08-01,15,max,Máxima Diária,117,2022
2022-08-01,NA,total,Total,70431,2022
2022-08-01,NA,mdu,Média dos Dias Úteis,2802,2022
2022-08-01,NA,msa,Média dos Sábados,1701,2022
2022-08-01,NA,mdo,Média dos Domingos,917,2022
2022-08-01,NA,max,Máxima Diária,2903,2022
2022-09-01,1,total,Total,26169,2022
2022-09-01,1,mdu,Média dos Dias Úteis,1035,2022
2022-09-01,1,msa,Média dos Sábados,664,2022
2022-09-01,1,mdo,Média dos Domingos,346,2022
2022-09-01,1,max,Máxima Diária,1078,2022
2022-09-01,2,total,Total,15239,2022
2022-09-01,2,mdu,Média dos Dias Úteis,619,2022
2022-09-01,2,msa,Média dos Sábados,315,2022
2022-09-01,2,mdo,Média dos Domingos,179,2022
2022-09-01,2,max,Máxima Diária,641,2022
2022-09-01,3,total,Total,26224,2022
2022-09-01,3,mdu,Média dos Dias Úteis,1035,2022
2022-09-01,3,msa,Média dos Sábados,664,2022
2022-09-01,3,mdo,Média dos Domingos,358,2022
2022-09-01,3,max,Máxima Diária,1077,2022
2022-09-01,15,total,Total,2799,2022
2022-09-01,15,mdu,Média dos Dias Úteis,114,2022
2022-09-01,15,msa,Média dos Sábados,58,2022
2022-09-01,15,mdo,Média dos Domingos,34,2022
2022-09-01,15,max,Máxima Diária,118,2022
2022-09-01,NA,total,Total,71986,2022
2022-09-01,NA,mdu,Média dos Dias Úteis,2848,2022
2022-09-01,NA,msa,Média dos Sábados,1708,2022
2022-09-01,NA,mdo,Média dos Domingos,988,2022
2022-09-01,NA,max,Máxima Diária,2983,2022
2022-10-01,1,total,Total,26982,2022
2022-10-01,1,mdu,Média dos Dias Úteis,1059,2022
2022-10-01,1,msa,Média dos Sábados,673,2022
2022-10-01,1,mdo,Média dos Domingos,374,2022
2022-10-01,1,max,Máxima Diária,1116,2022
2022-10-01,2,total,Total,15388,2022
2022-10-01,2,mdu,Média dos Dias Úteis,625,2022
2022-10-01,2,msa,Média dos Sábados,317,2022
2022-10-01,2,mdo,Média dos Domingos,200,2022
2022-10-01,2,max,Máxima Diária,655,2022
2022-10-01,3,total,Total,26821,2022
2022-10-01,3,mdu,Média dos Dias Úteis,1051,2022
2022-10-01,3,msa,Média dos Sábados,665,2022
2022-10-01,3,mdo,Média dos Domingos,379,2022
2022-10-01,3,max,Máxima Diária,1097,2022
2022-10-01,15,total,Total,2795,2022
2022-10-01,15,mdu,Média dos Dias Úteis,114,2022
2022-10-01,15,msa,Média dos Sábados,54,2022
2022-10-01,15,mdo,Média dos Domingos,35,2022
2022-10-01,15,max,Máxima Diária,118,2022
2022-10-01,NA,total,Total,69034,2022
2022-10-01,NA,mdu,Média dos Dias Úteis,2871,2022
2022-10-01,NA,msa,Média dos Sábados,1758,2022
2022-10-01,NA,mdo,Média dos Domingos,1007,2022
2022-10-01,NA,max,Máxima Diária,2987,2022
2022-11-01,1,total,Total,25817,2022
2022-11-01,1,mdu,Média dos Dias Úteis,1062,2022
2022-11-01,1,msa,Média dos Sábados,688,2022
2022-11-01,1,mdo,Média dos Domingos,381,2022
2022-11-01,1,max,Máxima Diária,1107,2022
2022-11-01,2,total,Total,14574,2022
2022-11-01,2,mdu,Média dos Dias Úteis,629,2022
2022-11-01,2,msa,Média dos Sábados,318,2022
2022-11-01,2,mdo,Média dos Domingos,194,2022
2022-11-01,2,max,Máxima Diária,657,2022
2022-11-01,3,total,Total,25901,2022
2022-11-01,3,mdu,Média dos Dias Úteis,1063,2022
2022-11-01,3,msa,Média dos Sábados,695,2022
2022-11-01,3,mdo,Média dos Domingos,396,2022
2022-11-01,3,max,Máxima Diária,1110,2022
2022-11-01,15,total,Total,2742,2022
2022-11-01,15,mdu,Média dos Dias Úteis,117,2022
2022-11-01,15,msa,Média dos Sábados,57,2022
2022-11-01,15,mdo,Média dos Domingos,37,2022
2022-11-01,15,max,Máxima Diária,124,2022
2022-11-01,NA,total,Total,66572,2022
2022-11-01,NA,mdu,Média dos Dias Úteis,2508,2022
2022-11-01,NA,msa,Média dos Sábados,1893,2022
2022-11-01,NA,mdo,Média dos Domingos,1080,2022
2022-11-01,NA,max,Máxima Diária,3064,2022
2022-12-01,1,total,Total,25019,2022
2022-12-01,1,mdu,Média dos Dias Úteis,934,2022
2022-12-01,1,msa,Média dos Sábados,734,2022
2022-12-01,1,mdo,Média dos Domingos,417,2022
2022-12-01,1,max,Máxima Diária,1142,2022
2022-12-01,2,total,Total,13602,2022
2022-12-01,2,mdu,Média dos Dias Úteis,530,2022
2022-12-01,2,msa,Média dos Sábados,327,2022
2022-12-01,2,mdo,Média dos Domingos,200,2022
2022-12-01,2,max,Máxima Diária,657,2022
2022-12-01,3,total,Total,25432,2022
2022-12-01,3,mdu,Média dos Dias Úteis,945,2022
2022-12-01,3,msa,Média dos Sábados,784,2022
2022-12-01,3,mdo,Média dos Domingos,431,2022
2022-12-01,3,max,Máxima Diária,1145,2022
2022-12-01,15,total,Total,2519,2022
2022-12-01,15,mdu,Média dos Dias Úteis,99,2022
2022-12-01,15,msa,Média dos Sábados,48,2022
2022-12-01,15,mdo,Média dos Domingos,32,2022
2022-12-01,15,max,Máxima Diária,121,2022
2022-12-01,NA,total,Total,794180,2022
2022-12-01,NA,mdu,Média dos Dias Úteis,2609,2022
2022-12-01,NA,msa,Média dos Sábados,1635,2022
2022-12-01,NA,mdo,Média dos Domingos,934,2022
2022-12-01,NA,max,Máxima Diária,3064,2022
2023-01-01,1,total,Total,23408,2023
2023-01-01,1,mdu,Média dos Dias Úteis,891,2023
2023-01-01,1,msa,Média dos Sábados,623,2023
2023-01-01,1,mdo,Média dos Domingos,363,2023
2023-01-01,1,max,Máxima Diária,982,2023
2023-01-01,2,total,Total,13130,2023
2023-01-01,2,mdu,Média dos Dias Úteis,519,2023
2023-01-01,2,msa,Média dos Sábados,285,2023
2023-01-01,2,mdo,Média dos Domingos,180,2023
2023-01-01,2,max,Máxima Diária,588,2023
2023-01-01,3,total,Total,23278,2023
2023-01-01,3,mdu,Média dos Dias Úteis,887,2023
2023-01-01,3,msa,Média dos Sábados,603,2023
2023-01-01,3,mdo,Média dos Domingos,372,2023
2023-01-01,3,max,Máxima Diária,978,2023
2023-01-01,15,total,Total,2519,2023
2023-01-01,15,mdu,Média dos Dias Úteis,99,2023
2023-01-01,15,msa,Média dos Sábados,57,2023
2023-01-01,15,mdo,Média dos Domingos,34,2023
2023-01-01,15,max,Máxima Diária,114,2023
2023-01-01,NA,total,Total,62700,2023
2023-01-01,NA,mdu,Média dos Dias Úteis,2763,2023
2023-01-01,NA,msa,Média dos Sábados,1689,2023
2023-01-01,NA,mdo,Média dos Domingos,1001,2023
2023-01-01,NA,max,Máxima Diária,2904,2023
2023-02-01,1,total,Total,23465,2023
2023-02-01,1,mdu,Média dos Dias Úteis,1025,2023
2023-02-01,1,msa,Média dos Sábados,660,2023
2023-02-01,1,mdo,Média dos Domingos,375,2023
2023-02-01,1,max,Máxima Diária,1075,2023
2023-02-01,2,total,Total,13364,2023
2023-02-01,2,mdu,Média dos Dias Úteis,609,2023
2023-02-01,2,msa,Média dos Sábados,311,2023
2023-02-01,2,mdo,Média dos Domingos,196,2023
2023-02-01,2,max,Máxima Diária,643,2023
2023-02-01,3,total,Total,23296,2023
2023-02-01,3,mdu,Média dos Dias Úteis,1012,2023
2023-02-01,3,msa,Média dos Sábados,657,2023
2023-02-01,3,mdo,Média dos Domingos,395,2023
2023-02-01,3,max,Máxima Diária,1065,2023
2023-02-01,15,total,Total,2576,2023
2023-02-01,15,mdu,Média dos Dias Úteis,117,2023
2023-02-01,15,msa,Média dos Sábados,61,2023
2023-02-01,15,mdo,Média dos Domingos,36,2023
2023-02-01,15,max,Máxima Diária,125,2023
2023-02-01,NA,total,Total,74279,2023
2023-02-01,NA,mdu,Média dos Dias Úteis,2922,2023
2023-02-01,NA,msa,Média dos Sábados,1759,2023
2023-02-01,NA,mdo,Média dos Domingos,1007,2023
2023-02-01,NA,max,Máxima Diária,3006,2023
2023-03-01,1,total,Total,27945,2023
2023-03-01,1,mdu,Média dos Dias Úteis,1087,2023
2023-03-01,1,msa,Média dos Sábados,692,2023
2023-03-01,1,mdo,Média dos Domingos,384,2023
2023-03-01,1,max,Máxima Diária,1120,2023
2023-03-01,2,total,Total,16048,2023
2023-03-01,2,mdu,Média dos Dias Úteis,649,2023
2023-03-01,2,msa,Média dos Sábados,325,2023
2023-03-01,2,mdo,Média dos Domingos,201,2023
2023-03-01,2,max,Máxima Diária,678,2023
2023-03-01,3,total,Total,27409,2023
2023-03-01,3,mdu,Média dos Dias Úteis,1067,2023
2023-03-01,3,msa,Média dos Sábados,676,2023
2023-03-01,3,mdo,Média dos Domingos,387,2023
2023-03-01,3,max,Máxima Diária,1096,2023
2023-03-01,15,total,Total,2876,2023
2023-03-01,15,mdu,Média dos Dias Úteis,120,2023
2023-03-01,15,msa,Média dos Sábados,65,2023
2023-03-01,15,mdo,Média dos Domingos,35,2023
2023-03-01,15,max,Máxima Diária,128,2023
2023-03-01,NA,total,Total,67926,2023
2023-03-01,NA,mdu,Média dos Dias Úteis,2930,2023
2023-03-01,NA,msa,Média dos Sábados,1629,2023
2023-03-01,NA,mdo,Média dos Domingos,971,2023
2023-03-01,NA,max,Máxima Diária,3070,2023
2023-04-01,1,total,Total,25545,2023
2023-04-01,1,mdu,Média dos Dias Úteis,1091,2023
2023-04-01,1,msa,Média dos Sábados,639,2023
2023-04-01,1,mdo,Média dos Domingos,375,2023
2023-04-01,1,max,Máxima Diária,1130,2023
2023-04-01,2,total,Total,14544,2023
2023-04-01,2,mdu,Média dos Dias Úteis,649,2023
2023-04-01,2,msa,Média dos Sábados,299,2023
2023-04-01,2,mdo,Média dos Domingos,189,2023
2023-04-01,2,max,Máxima Diária,671,2023
2023-04-01,3,total,Total,25011,2023
2023-04-01,3,mdu,Média dos Dias Úteis,1066,2023
2023-04-01,3,msa,Média dos Sábados,627,2023
2023-04-01,3,mdo,Média dos Domingos,371,2023
2023-04-01,3,max,Máxima Diária,1157,2023
2023-04-01,15,total,Total,2827,2023
2023-04-01,15,mdu,Média dos Dias Úteis,124,2023
2023-04-01,15,msa,Média dos Sábados,63,2023
2023-04-01,15,mdo,Média dos Domingos,37,2023
2023-04-01,15,max,Máxima Diária,127,2023
2023-04-01,NA,total,Total,76458,2023
2023-04-01,NA,mdu,Média dos Dias Úteis,2919,2023
2023-04-01,NA,msa,Média dos Sábados,1790,2023
2023-04-01,NA,mdo,Média dos Domingos,1015,2023
2023-04-01,NA,max,Máxima Diária,2986,2023
2023-05-01,1,total,Total,28627,2023
2023-05-01,1,mdu,Média dos Dias Úteis,1086,2023
2023-05-01,1,msa,Média dos Sábados,701,2023
2023-05-01,1,mdo,Média dos Domingos,383,2023
2023-05-01,1,max,Máxima Diária,1117,2023
2023-05-01,2,total,Total,16609,2023
2023-05-01,2,mdu,Média dos Dias Úteis,650,2023
2023-05-01,2,msa,Média dos Sábados,332,2023
2023-05-01,2,mdo,Média dos Domingos,196,2023
2023-05-01,2,max,Máxima Diária,670,2023
2023-05-01,3,total,Total,28000,2023
2023-05-01,3,mdu,Média dos Dias Úteis,1059,2023
2023-05-01,3,msa,Média dos Sábados,685,2023
2023-05-01,3,mdo,Média dos Domingos,396,2023
2023-05-01,3,max,Máxima Diária,1085,2023
2023-05-01,15,total,Total,3222,2023
2023-05-01,15,mdu,Média dos Dias Úteis,124,2023
2023-05-01,15,msa,Média dos Sábados,72,2023
2023-05-01,15,mdo,Média dos Domingos,40,2023
2023-05-01,15,max,Máxima Diária,129,2023
2023-05-01,NA,total,Total,71746,2023
2023-05-01,NA,mdu,Média dos Dias Úteis,2845,2023
2023-05-01,NA,msa,Média dos Sábados,1749,2023
2023-05-01,NA,mdo,Média dos Domingos,1060,2023
2023-05-01,NA,max,Máxima Diária,3068,2023
2023-06-01,1,total,Total,26965,2023
2023-06-01,1,mdu,Média dos Dias Úteis,1060,2023
2023-06-01,1,msa,Média dos Sábados,689,2023
2023-06-01,1,mdo,Média dos Domingos,396,2023
2023-06-01,1,max,Máxima Diária,1152,2023
2023-06-01,2,total,Total,15404,2023
2023-06-01,2,mdu,Média dos Dias Úteis,630,2023
2023-06-01,2,msa,Média dos Sábados,321,2023
2023-06-01,2,mdo,Média dos Domingos,211,2023
2023-06-01,2,max,Máxima Diária,676,2023
2023-06-01,3,total,Total,26496,2023
2023-06-01,3,mdu,Média dos Dias Úteis,1033,2023
2023-06-01,3,msa,Média dos Sábados,691,2023
2023-06-01,3,mdo,Média dos Domingos,422,2023
2023-06-01,3,max,Máxima Diária,1122,2023
2023-06-01,15,total,Total,2880,2023
2023-06-01,15,mdu,Média dos Dias Úteis,122,2023
2023-06-01,15,msa,Média dos Sábados,48,2023
2023-06-01,15,mdo,Média dos Domingos,30,2023
2023-06-01,15,max,Máxima Diária,126,2023
2023-06-01,NA,total,Total,69972,2023
2023-06-01,NA,mdu,Média dos Dias Úteis,2689,2023
2023-06-01,NA,msa,Média dos Sábados,1713,2023
2023-06-01,NA,mdo,Média dos Domingos,988,2023
2023-06-01,NA,max,Máxima Diária,2774,2023
2023-07-01,1,total,Total,26252,2023
2023-07-01,1,mdu,Média dos Dias Úteis,996,2023
2023-07-01,1,msa,Média dos Sábados,684,2023
2023-07-01,1,mdo,Média dos Domingos,382,2023
2023-07-01,1,max,Máxima Diária,1037,2023
2023-07-01,2,total,Total,15113,2023
2023-07-01,2,mdu,Média dos Dias Úteis,597,2023
2023-07-01,2,msa,Média dos Sábados,317,2023
2023-07-01,2,mdo,Média dos Domingos,198,2023
2023-07-01,2,max,Máxima Diária,624,2023
2023-07-01,3,total,Total,25822,2023
2023-07-01,3,mdu,Média dos Dias Úteis,981,2023
2023-07-01,3,msa,Média dos Sábados,667,2023
2023-07-01,3,mdo,Média dos Domingos,379,2023
2023-07-01,3,max,Máxima Diária,1012,2023
2023-07-01,15,total,Total,2784,2023
2023-07-01,15,mdu,Média dos Dias Úteis,115,2023
2023-07-01,15,msa,Média dos Sábados,44,2023
2023-07-01,15,mdo,Média dos Domingos,30,2023
2023-07-01,15,max,Máxima Diária,120,2023
2023-07-01,NA,total,Total,78595,2023
2023-07-01,NA,mdu,Média dos Dias Úteis,2943,2023
2023-07-01,NA,msa,Média dos Sábados,1750,2023
2023-07-01,NA,mdo,Média dos Domingos,976,2023
2023-07-01,NA,max,Máxima Diária,3078,2023
2023-08-01,1,total,Total,29284,2023
2023-08-01,1,mdu,Média dos Dias Úteis,1089,2023
2023-08-01,1,msa,Média dos Sábados,686,2023
2023-08-01,1,mdo,Média dos Domingos,370,2023
2023-08-01,1,max,Máxima Diária,1133,2023
2023-08-01,2,total,Total,17441,2023
