date,line_number,metric_abb,metric,value,year
2021-11-01,99,total,Total,59520,2021
2021-11-01,99,mdu,Average on Business Days,2403,2021
2021-11-01,99,msa,Average on Saturdays,1599,2021
2021-11-01,99,mdo,Average on Sundays,930,2021
2021-11-01,99,max,Daily Peak,2449,2021
2021-12-01,1,total,Total,22297,2021
2021-12-01,1,mdu,Average on Business Days,847,2021
2021-12-01,1,msa,Average on Saturdays,699,2021
2021-12-01,1,mdo,Average on Sundays,363,2021
2021-12-01,1,max,Daily Peak,961,2021
2021-12-01,2,total,Total,11954,2021
2021-12-01,2,mdu,Average on Business Days,469,2021
2021-12-01,2,msa,Average on Saturdays,310,2021
2021-12-01,2,mdo,Average on Sundays,181,2021
2021-12-01,2,max,Daily Peak,535,2021
2021-12-01,3,total,Total,23052,2021
2021-12-01,3,mdu,Average on Business Days,874,2021
2021-12-01,3,msa,Average on Saturdays,717,2021
2021-12-01,3,mdo,Average on Sundays,381,2021
2021-12-01,3,max,Daily Peak,994,2021
2021-12-01,15,total,Total,2203,2021
2021-12-01,15,mdu,Average on Business Days,86,2021
2021-12-01,15,msa,Average on Saturdays,61,2021
2021-12-01,15,mdo,Average on Sundays,27,2021
2021-12-01,15,max,Daily Peak,100,2021
2021-12-01,99,total,Total,59507,2021
2021-12-01,99,mdu,Average on Business Days,2277,2021
2021-12-01,99,msa,Average on Saturdays,1788,2021
2021-12-01,99,mdo,Average on Sundays,952,2021
2021-12-01,99,max,Daily Peak,2584,2021
2022-01-01,1,total,Total,18756,2022
2022-01-01,1,mdu,Average on Business Days,733,2022
2022-01-01,1,msa,Average on Saturdays,499,2022
2022-01-01,1,mdo,Average on Sundays,275,2022
2022-01-01,1,max,Daily Peak,791,2022
2022-01-01,2,total,Total,10118,2022
2022-01-01,2,mdu,Average on Business Days,408,2022
2022-01-01,2,msa,Average on Saturdays,231,2022
2022-01-01,2,mdo,Average on Sundays,135,2022
2022-01-01,2,max,Daily Peak,444,2022
2022-01-01,3,total,Total,19399,2022
2022-01-01,3,mdu,Average on Business Days,758,2022
2022-01-01,3,msa,Average on Saturdays,508,2022
2022-01-01,3,mdo,Average on Sundays,289,2022
2022-01-01,3,max,Daily Peak,824,2022
2022-01-01,15,total,Total,1962,2022
2022-01-01,15,mdu,Average on Business Days,79,2022
2022-01-01,15,msa,Average on Saturdays,47,2022
2022-01-01,15,mdo,Average on Sundays,25,2022
2022-01-01,15,max,Daily Peak,86,2022
2022-01-01,99,total,Total,50235,2022
2022-01-01,99,mdu,Average on Business Days,1977,2022
2022-01-01,99,msa,Average on Saturdays,1285,2022
2022-01-01,99,mdo,Average on Sundays,725,2022
2022-01-01,99,max,Daily Peak,2137,2022
2022-02-01,1,total,Total,20465,2022
2022-02-01,1,mdu,Average on Business Days,860,2022
2022-02-01,1,msa,Average on Saturdays,587,2022
2022-02-01,1,mdo,Average on Sundays,303,2022
2022-02-01,1,max,Daily Peak,903,2022
2022-02-01,2,total,Total,11356,2022
2022-02-01,2,mdu,Average on Business Days,491,2022
2022-02-01,2,msa,Average on Saturdays,271,2022
2022-02-01,2,mdo,Average on Sundays,168,2022
2022-02-01,2,max,Daily Peak,519,2022
2022-02-01,3,total,Total,21084,2022
2022-02-01,3,mdu,Average on Business Days,883,2022
2022-02-01,3,msa,Average on Saturdays,592,2022
2022-02-01,3,mdo,Average on Sundays,346,2022
2022-02-01,3,max,Daily Peak,921,2022
2022-02-01,15,total,Total,2198,2022
2022-02-01,15,mdu,Average on Business Days,94,2022
2022-02-01,15,msa,Average on Saturdays,56,2022
2022-02-01,15,mdo,Average on Sundays,31,2022
2022-02-01,15,max,Daily Peak,102,2022
2022-02-01,99,total,Total,55103,2022
2022-02-01,99,mdu,Average on Business Days,2327,2022
2022-02-01,99,msa,Average on Saturdays,1507,2022
2022-02-01,99,mdo,Average on Sundays,848,2022
2022-02-01,99,max,Daily Peak,2436,2022
2022-03-01,1,total,Total,25155,2022
2022-03-01,1,mdu,Average on Business Days,963,2022
2022-03-01,1,msa,Average on Saturdays,622,2022
2022-03-01,1,mdo,Average on Sundays,304,2022
2022-03-01,1,max,Daily Peak,998,2022
2022-03-01,2,total,Total,14201,2022
2022-03-01,2,mdu,Average on Business Days,560,2022
2022-03-01,2,msa,Average on Saturdays,290,2022
2022-03-01,2,mdo,Average on Sundays,169,2022
2022-03-01,2,max,Daily Peak,588,2022
2022-03-01,3,total,Total,26073,2022
2022-03-01,3,mdu,Average on Business Days,996,2022
2022-03-01,3,msa,Average on Saturdays,634,2022
2022-03-01,3,mdo,Average on Sundays,345,2022
2022-03-01,3,max,Daily Peak,1048,2022
2022-03-01,15,total,Total,2678,2022
2022-03-01,15,mdu,Average on Business Days,104,2022
2022-03-01,15,msa,Average on Saturdays,59,2022
2022-03-01,15,mdo,Average on Sundays,32,2022
2022-03-01,15,max,Daily Peak,109,2022
2022-03-01,99,total,Total,68108,2022
2022-03-01,99,mdu,Average on Business Days,2622,2022
2022-03-01,99,msa,Average on Saturdays,1605,2022
2022-03-01,99,mdo,Average on Sundays,850,2022
2022-03-01,99,max,Daily Peak,2724,2022
2022-04-01,1,total,Total,24189,2022
2022-04-01,1,mdu,Average on Business Days,1008,2022
2022-04-01,1,msa,Average on Saturdays,612,2022
2022-04-01,1,mdo,Average on Sundays,348,2022
2022-04-01,1,max,Daily Peak,1044,2022
2022-04-01,2,total,Total,13555,2022
2022-04-01,2,mdu,Average on Business Days,588,2022
2022-04-01,2,msa,Average on Saturdays,288,2022
2022-04-01,2,mdo,Average on Sundays,179,2022
2022-04-01,2,max,Daily Peak,608,2022
2022-04-01,3,total,Total,24646,2022
2022-04-01,3,mdu,Average on Business Days,1023,2022
2022-04-01,3,msa,Average on Saturdays,618,2022
2022-04-01,3,mdo,Average on Sundays,375,2022
2022-04-01,3,max,Daily Peak,1048,2022
2022-04-01,15,total,Total,2544,2022
2022-04-01,15,mdu,Average on Business Days,109,2022
2022-04-01,15,msa,Average on Saturdays,58,2022
2022-04-01,15,mdo,Average on Sundays,34,2022
2022-04-01,15,max,Daily Peak,114,2022
2022-04-01,99,total,Total,64933,2022
2022-04-01,99,mdu,Average on Business Days,2728,2022
2022-04-01,99,msa,Average on Saturdays,1577,2022
2022-04-01,99,mdo,Average on Sundays,936,2022
2022-04-01,99,max,Daily Peak,2810,2022
2022-05-01,1,total,Total,26548,2022
2022-05-01,1,mdu,Average on Business Days,1003,2022
2022-05-01,1,msa,Average on Saturdays,670,2022
2022-05-01,1,mdo,Average on Sundays,358,2022
2022-05-01,1,max,Daily Peak,1036,2022
2022-05-01,2,total,Total,15148,2022
2022-05-01,2,mdu,Average on Business Days,590,2022
2022-05-01,2,msa,Average on Saturdays,311,2022
2022-05-01,2,mdo,Average on Sundays,181,2022
2022-05-01,2,max,Daily Peak,615,2022
2022-05-01,3,total,Total,26929,2022
2022-05-01,3,mdu,Average on Business Days,1010,2022
2022-05-01,3,msa,Average on Saturdays,673,2022
2022-05-01,3,mdo,Average on Sundays,393,2022
2022-05-01,3,max,Daily Peak,1045,2022
2022-05-01,15,total,Total,2814,2022
2022-05-01,15,mdu,Average on Business Days,109,2022
2022-05-01,15,msa,Average on Saturdays,63,2022
2022-05-01,15,mdo,Average on Sundays,35,2022
2022-05-01,15,max,Daily Peak,111,2022
2022-05-01,99,total,Total,71438,2022
2022-05-01,99,mdu,Average on Business Days,2711,2022
2022-05-01,99,msa,Average on Saturdays,1717,2022
2022-05-01,99,mdo,Average on Sundays,967,2022
2022-05-01,99,max,Daily Peak,2806,2022
2022-06-01,1,total,Total,24725,2022
2022-06-01,1,mdu,Average on Business Days,967,2022
2022-06-01,1,msa,Average on Saturdays,623,2022
2022-06-01,1,mdo,Average on Sundays,364,2022
2022-06-01,1,max,Daily Peak,1011,2022
2022-06-01,2,total,Total,14080,2022
2022-06-01,2,mdu,Average on Business Days,570,2022
2022-06-01,2,msa,Average on Saturdays,291,2022
2022-06-01,2,mdo,Average on Sundays,199,2022
2022-06-01,2,max,Daily Peak,591,2022
2022-06-01,3,total,Total,25162,2022
2022-06-01,3,mdu,Average on Business Days,980,2022
2022-06-01,3,msa,Average on Saturdays,635,2022
2022-06-01,3,mdo,Average on Sundays,392,2022
2022-06-01,3,max,Daily Peak,1022,2022
2022-06-01,15,total,Total,2669,2022
2022-06-01,15,mdu,Average on Business Days,108,2022
2022-06-01,15,msa,Average on Saturdays,59,2022
2022-06-01,15,mdo,Average on Sundays,34,2022
2022-06-01,15,max,Daily Peak,115,2022
2022-06-01,99,total,Total,66636,2022
2022-06-01,99,mdu,Average on Business Days,2625,2022
2022-06-01,99,msa,Average on Saturdays,1607,2022
2022-06-01,99,mdo,Average on Sundays,990,2022
2022-06-01,99,max,Daily Peak,2731,2022
2022-07-01,1,total,Total,24863,2022
2022-07-01,1,mdu,Average on Business Days,938,2022
2022-07-01,1,msa,Average on Saturdays,646,2022
2022-07-01,1,mdo,Average on Sundays,380,2022
2022-07-01,1,max,Daily Peak,1005,2022
2022-07-01,2,total,Total,13941,2022
2022-07-01,2,mdu,Average on Business Days,548,2022
2022-07-01,2,msa,Average on Saturdays,294,2022
2022-07-01,2,mdo,Average on Sundays,191,2022
2022-07-01,2,max,Daily Peak,570,2022
2022-07-01,3,total,Total,24987,2022
2022-07-01,3,mdu,Average on Business Days,948,2022
2022-07-01,3,msa,Average on Saturdays,638,2022
2022-07-01,3,mdo,Average on Sundays,379,2022
2022-07-01,3,max,Daily Peak,998,2022
2022-07-01,15,total,Total,2576,2022
2022-07-01,15,mdu,Average on Business Days,104,2022
2022-07-01,15,msa,Average on Saturdays,46,2022
2022-07-01,15,mdo,Average on Sundays,29,2022
2022-07-01,15,max,Daily Peak,108,2022
2022-07-01,99,total,Total,66366,2022
2022-07-01,99,mdu,Average on Business Days,2538,2022
2022-07-01,99,msa,Average on Saturdays,1624,2022
2022-07-01,99,mdo,Average on Sundays,980,2022
2022-07-01,99,max,Daily Peak,2663,2022
2022-08-01,1,total,Total,27296,2022
2022-08-01,1,mdu,Average on Business Days,1015,2022
2022-08-01,1,msa,Average on Saturdays,645,2022
2022-08-01,1,mdo,Average on Sundays,344,2022
2022-08-01,1,max,Daily Peak,1057,2022
2022-08-01,2,total,Total,15832,2022
2022-08-01,2,mdu,Average on Business Days,605,2022
2022-08-01,2,msa,Average on Saturdays,303,2022
2022-08-01,2,mdo,Average on Sundays,178,2022
2022-08-01,2,max,Daily Peak,638,2022
2022-08-01,3,total,Total,27388,2022
2022-08-01,3,mdu,Average on Business Days,1015,2022
2022-08-01,3,msa,Average on Saturdays,640,2022
2022-08-01,3,mdo,Average on Sundays,372,2022
2022-08-01,3,max,Daily Peak,1060,2022
2022-08-01,15,total,Total,2824,2022
2022-08-01,15,mdu,Average on Business Days,110,2022
2022-08-01,15,msa,Average on Saturdays,60,2022
2022-08-01,15,mdo,Average on Sundays,28,2022
2022-08-01,15,max,Daily Peak,117,2022
2022-08-01,99,total,Total,73340,2022
2022-08-01,99,mdu,Average on Business Days,2744,2022
2022-08-01,99,msa,Average on Saturdays,1633,2022
2022-08-01,99,mdo,Average on Sundays,923,2022
2022-08-01,99,max,Daily Peak,2864,2022
2022-09-01,1,total,Total,26169,2022
2022-09-01,1,mdu,Average on Business Days,1035,2022
2022-09-01,1,msa,Average on Saturdays,664,2022
2022-09-01,1,mdo,Average on Sundays,346,2022
2022-09-01,1,max,Daily Peak,1078,2022
2022-09-01,2,total,Total,15239,2022
2022-09-01,2,mdu,Average on Business Days,619,2022
2022-09-01,2,msa,Average on Saturdays,315,2022
2022-09-01,2,mdo,Average on Sundays,179,2022
2022-09-01,2,max,Daily Peak,641,2022
2022-09-01,3,total,Total,26224,2022
2022-09-01,3,mdu,Average on Business Days,1035,2022
2022-09-01,3,msa,Average on Saturdays,664,2022
2022-09-01,3,mdo,Average on Sundays,358,2022
2022-09-01,3,max,Daily Peak,1077,2022
2022-09-01,15,total,Total,2799,2022
2022-09-01,15,mdu,Average on Business Days,114,2022
2022-09-01,15,msa,Average on Saturdays,58,2022
2022-09-01,15,mdo,Average on Sundays,34,2022
2022-09-01,15,max,Daily Peak,118,2022
2022-09-01,99,total,Total,70431,2022
2022-09-01,99,mdu,Average on Business Days,2802,2022
2022-09-01,99,msa,Average on Saturdays,1701,2022
2022-09-01,99,mdo,Average on Sundays,917,2022
2022-09-01,99,max,Daily Peak,2903,2022
2022-10-01,1,total,Total,26982,2022
2022-10-01,1,mdu,Average on Business Days,1059,2022
2022-10-01,1,msa,Average on Saturdays,673,2022
2022-10-01,1,mdo,Average on Sundays,374,2022
2022-10-01,1,max,Daily Peak,1116,2022
2022-10-01,2,total,Total,15388,2022
2022-10-01,2,mdu,Average on Business Days,625,2022
2022-10-01,2,msa,Average on Saturdays,317,2022
2022-10-01,2,mdo,Average on Sundays,200,2022
2022-10-01,2,max,Daily Peak,655,2022
2022-10-01,3,total,Total,26821,2022
2022-10-01,3,mdu,Average on Business Days,1051,2022
2022-10-01,3,msa,Average on Saturdays,665,2022
2022-10-01,3,mdo,Average on Sundays,379,2022
2022-10-01,3,max,Daily Peak,1097,2022
2022-10-01,15,total,Total,2795,2022
2022-10-01,15,mdu,Average on Business Days,114,2022
2022-10-01,15,msa,Average on Saturdays,54,2022
2022-10-01,15,mdo,Average on Sundays,35,2022
2022-10-01,15,max,Daily Peak,118,2022
2022-10-01,99,total,Total,71986,2022
2022-10-01,99,mdu,Average on Business Days,2848,2022
2022-10-01,99,msa,Average on Saturdays,1708,2022
2022-10-01,99,mdo,Average on Sundays,988,2022
2022-10-01,99,max,Daily Peak,2983,2022
2022-11-01,1,total,Total,25817,2022
2022-11-01,1,mdu,Average on Business Days,1062,2022
2022-11-01,1,msa,Average on Saturdays,688,2022
2022-11-01,1,mdo,Average on Sundays,381,2022
2022-11-01,1,max,Daily Peak,1107,2022
2022-11-01,2,total,Total,14574,2022
2022-11-01,2,mdu,Average on Business Days,629,2022
2022-11-01,2,msa,Average on Saturdays,318,2022
2022-11-01,2,mdo,Average on Sundays,194,2022
2022-11-01,2,max,Daily Peak,657,2022
2022-11-01,3,total,Total,25901,2022
2022-11-01,3,mdu,Average on Business Days,1063,2022
2022-11-01,3,msa,Average on Saturdays,695,2022
2022-11-01,3,mdo,Average on Sundays,396,2022
2022-11-01,3,max,Daily Peak,1110,2022
2022-11-01,15,total,Total,2742,2022
2022-11-01,15,mdu,Average on Business Days,117,2022
2022-11-01,15,msa,Average on Saturdays,57,2022
2022-11-01,15,mdo,Average on Sundays,37,2022
2022-11-01,15,max,Daily Peak,124,2022
2022-11-01,99,total,Total,69034,2022
2022-11-01,99,mdu,Average on Business Days,2871,2022
2022-11-01,99,msa,Average on Saturdays,1758,2022
2022-11-01,99,mdo,Average on Sundays,1007,2022
2022-11-01,99,max,Daily Peak,2987,2022
2022-12-01,1,total,Total,25019,2022
2022-12-01,1,mdu,Average on Business Days,934,2022
2022-12-01,1,msa,Average on Saturdays,734,2022
2022-12-01,1,mdo,Average on Sundays,417,2022
2022-12-01,1,max,Daily Peak,1142,2022
2022-12-01,2,total,Total,13602,2022
2022-12-01,2,mdu,Average on Business Days,530,2022
2022-12-01,2,msa,Average on Saturdays,327,2022
2022-12-01,2,mdo,Average on Sundays,200,2022
2022-12-01,2,max,Daily Peak,657,2022
2022-12-01,3,total,Total,25432,2022
2022-12-01,3,mdu,Average on Business Days,945,2022
2022-12-01,3,msa,Average on Saturdays,784,2022
2022-12-01,3,mdo,Average on Sundays,431,2022
2022-12-01,3,max,Daily Peak,1145,2022
2022-12-01,15,total,Total,2519,2022
2022-12-01,15,mdu,Average on Business Days,99,2022
2022-12-01,15,msa,Average on Saturdays,48,2022
2022-12-01,15,mdo,Average on Sundays,32,2022
2022-12-01,15,max,Daily Peak,121,2022
2022-12-01,99,total,Total,66572,2022
2022-12-01,99,mdu,Average on Business Days,2508,2022
2022-12-01,99,msa,Average on Saturdays,1893,2022
2022-12-01,99,mdo,Average on Sundays,1080,2022
2022-12-01,99,max,Daily Peak,3064,2022
2023-01-01,1,total,Total,23408,2023
2023-01-01,1,mdu,Average on Business Days,891,2023
2023-01-01,1,msa,Average on Saturdays,623,2023
2023-01-01,1,mdo,Average on Sundays,363,2023
2023-01-01,1,max,Daily Peak,982,2023
2023-01-01,2,total,Total,13130,2023
2023-01-01,2,mdu,Average on Business Days,519,2023
2023-01-01,2,msa,Average on Saturdays,285,2023
2023-01-01,2,mdo,Average on Sundays,180,2023
2023-01-01,2,max,Daily Peak,588,2023
2023-01-01,3,total,Total,23278,2023
2023-01-01,3,mdu,Average on Business Days,887,2023
2023-01-01,3,msa,Average on Saturdays,603,2023
2023-01-01,3,mdo,Average on Sundays,372,2023
2023-01-01,3,max,Daily Peak,978,2023
2023-01-01,15,total,Total,2519,2023
2023-01-01,15,mdu,Average on Business Days,99,2023
2023-01-01,15,msa,Average on Saturdays,57,2023
2023-01-01,15,mdo,Average on Sundays,34,2023
2023-01-01,15,max,Daily Peak,114,2023
2023-01-01,99,total,Total,62335,2023
2023-01-01,99,mdu,Average on Business Days,2396,2023
2023-01-01,99,msa,Average on Saturdays,1568,2023
2023-01-01,99,mdo,Average on Sundays,949,2023
2023-01-01,99,max,Daily Peak,2655,2023
2023-02-01,1,total,Total,23465,2023
2023-02-01,1,mdu,Average on Business Days,1025,2023
2023-02-01,1,msa,Average on Saturdays,660,2023
2023-02-01,1,mdo,Average on Sundays,375,2023
2023-02-01,1,max,Daily Peak,1075,2023
2023-02-01,2,total,Total,13364,2023
2023-02-01,2,mdu,Average on Business Days,609,2023
2023-02-01,2,msa,Average on Saturdays,311,2023
2023-02-01,2,mdo,Average on Sundays,196,2023
2023-02-01,2,max,Daily Peak,643,2023
2023-02-01,3,total,Total,23296,2023
2023-02-01,3,mdu,Average on Business Days,1012,2023
2023-02-01,3,msa,Average on Saturdays,657,2023
2023-02-01,3,mdo,Average on Sundays,395,2023
2023-02-01,3,max,Daily Peak,1065,2023
2023-02-01,15,total,Total,2576,2023
2023-02-01,15,mdu,Average on Business Days,117,2023
2023-02-01,15,msa,Average on Saturdays,61,2023
2023-02-01,15,mdo,Average on Sundays,36,2023
2023-02-01,15,max,Daily Peak,125,2023
2023-02-01,99,total,Total,62700,2023
2023-02-01,99,mdu,Average on Business Days,2763,2023
2023-02-01,99,msa,Average on Saturdays,1689,2023
2023-02-01,99,mdo,Average on Sundays,1001,2023
2023-02-01,99,max,Daily Peak,2904,2023
2023-03-01,1,total,Total,27945,2023
2023-03-01,1,mdu,Average on Business Days,1087,2023
2023-03-01,1,msa,Average on Saturdays,692,2023
2023-03-01,1,mdo,Average on Sundays,384,2023
2023-03-01,1,max,Daily Peak,1120,2023
2023-03-01,2,total,Total,16048,2023
2023-03-01,2,mdu,Average on Business Days,649,2023
2023-03-01,2,msa,Average on Saturdays,325,2023
2023-03-01,2,mdo,Average on Sundays,201,2023
2023-03-01,2,max,Daily Peak,678,2023
2023-03-01,3,total,Total,27409,2023
2023-03-01,3,mdu,Average on Business Days,1067,2023
2023-03-01,3,msa,Average on Saturdays,676,2023
2023-03-01,3,mdo,Average on Sundays,387,2023
2023-03-01,3,max,Daily Peak,1096,2023
2023-03-01,15,total,Total,2876,2023
2023-03-01,15,mdu,Average on Business Days,120,2023
2023-03-01,15,msa,Average on Saturdays,65,2023
2023-03-01,15,mdo,Average on Sundays,35,2023
2023-03-01,15,max,Daily Peak,128,2023
2023-03-01,99,total,Total,74279,2023
2023-03-01,99,mdu,Average on Business Days,2922,2023
2023-03-01,99,msa,Average on Saturdays,1759,2023
2023-03-01,99,mdo,Average on Sundays,1007,2023
2023-03-01,99,max,Daily Peak,3006,2023
2023-04-01,1,total,Total,25545,2023
2023-04-01,1,mdu,Average on Business Days,1091,2023
2023-04-01,1,msa,Average on Saturdays,639,2023
2023-04-01,1,mdo,Average on Sundays,375,2023
2023-04-01,1,max,Daily Peak,1130,2023
2023-04-01,2,total,Total,14544,2023
2023-04-01,2,mdu,Average on Business Days,649,2023
2023-04-01,2,msa,Average on Saturdays,299,2023
2023-04-01,2,mdo,Average on Sundays,189,2023
2023-04-01,2,max,Daily Peak,671,2023
2023-04-01,3,total,Total,25011,2023
2023-04-01,3,mdu,Average on Business Days,1066,2023
2023-04-01,3,msa,Average on Saturdays,627,2023
2023-04-01,3,mdo,Average on Sundays,371,2023
2023-04-01,3,max,Daily Peak,1157,2023
2023-04-01,15,total,Total,2827,2023
2023-04-01,15,mdu,Average on Business Days,124,2023
2023-04-01,15,msa,Average on Saturdays,63,2023
2023-04-01,15,mdo,Average on Sundays,37,2023
2023-04-01,15,max,Daily Peak,127,2023
2023-04-01,99,total,Total,67926,2023
2023-04-01,99,mdu,Average on Business Days,2930,2023
2023-04-01,99,msa,Average on Saturdays,1629,2023
2023-04-01,99,mdo,Average on Sundays,971,2023
2023-04-01,99,max,Daily Peak,3070,2023
2023-05-01,1,total,Total,28627,2023
2023-05-01,1,mdu,Average on Business Days,1086,2023
2023-05-01,1,msa,Average on Saturdays,701,2023
2023-05-01,1,mdo,Average on Sundays,383,2023
2023-05-01,1,max,Daily Peak,1117,2023
2023-05-01,2,total,Total,16609,2023
2023-05-01,2,mdu,Average on Business Days,650,2023
2023-05-01,2,msa,Average on Saturdays,332,2023
2023-05-01,2,mdo,Average on Sundays,196,2023
2023-05-01,2,max,Daily Peak,670,2023
2023-05-01,3,total,Total,28000,2023
2023-05-01,3,mdu,Average on Business Days,1059,2023
2023-05-01,3,msa,Average on Saturdays,685,2023
2023-05-01,3,mdo,Average on Sundays,396,2023
2023-05-01,3,max,Daily Peak,1085,2023
2023-05-01,15,total,Total,3222,2023
2023-05-01,15,mdu,Average on Business Days,124,2023
2023-05-01,15,msa,Average on Saturdays,72,2023
2023-05-01,15,mdo,Average on Sundays,40,2023
2023-05-01,15,max,Daily Peak,129,2023
2023-05-01,99,total,Total,76458,2023
2023-05-01,99,mdu,Average on Business Days,2919,2023
2023-05-01,99,msa,Average on Saturdays,1790,2023
2023-05-01,99,mdo,Average on Sundays,1015,2023
2023-05-01,99,max,Daily Peak,2986,2023
2023-06-01,1,total,Total,26965,2023
2023-06-01,1,mdu,Average on Business Days,1060,2023
2023-06-01,1,msa,Average on Saturdays,689,2023
2023-06-01,1,mdo,Average on Sundays,396,2023
2023-06-01,1,max,Daily Peak,1152,2023
2023-06-01,2,total,Total,15404,2023
2023-06-01,2,mdu,Average on Business Days,630,2023
2023-06-01,2,msa,Average on Saturdays,321,2023
2023-06-01,2,mdo,Average on Sundays,211,2023
2023-06-01,2,max,Daily Peak,676,2023
2023-06-01,3,total,Total,26496,2023
2023-06-01,3,mdu,Average on Business Days,1033,2023
2023-06-01,3,msa,Average on Saturdays,691,2023
2023-06-01,3,mdo,Average on Sundays,422,2023
2023-06-01,3,max,Daily Peak,1122,2023
2023-06-01,15,total,Total,2880,2023
2023-06-01,15,mdu,Average on Business Days,122,2023
2023-06-01,15,msa,Average on Saturdays,48,2023
2023-06-01,15,mdo,Average on Sundays,30,2023
2023-06-01,15,max,Daily Peak,126,2023
2023-06-01,99,total,Total,71746,2023
2023-06-01,99,mdu,Average on Business Days,2845,2023
2023-06-01,99,msa,Average on Saturdays,1749,2023
2023-06-01,99,mdo,Average on Sundays,1060,2023
2023-06-01,99,max,Daily Peak,3068,2023
2023-07-01,1,total,Total,26252,2023
2023-07-01,1,mdu,Average on Business Days,996,2023
2023-07-01,1,msa,Average on Saturdays,684,2023
2023-07-01,1,mdo,Average on Sundays,382,2023
2023-07-01,1,max,Daily Peak,1037,2023
2023-07-01,2,total,Total,15113,2023
2023-07-01,2,mdu,Average on Business Days,597,2023
2023-07-01,2,msa,Average on Saturdays,317,2023
2023-07-01,2,mdo,Average on Sundays,198,2023
2023-07-01,2,max,Daily Peak,624,2023
2023-07-01,3,total,Total,25822,2023
2023-07-01,3,mdu,Average on Business Days,981,2023
2023-07-01,3,msa,Average on Saturdays,667,2023
2023-07-01,3,mdo,Average on Sundays,379,2023
2023-07-01,3,max,Daily Peak,1012,2023
2023-07-01,15,total,Total,2784,2023
2023-07-01,15,mdu,Average on Business Days,115,2023
2023-07-01,15,msa,Average on Saturdays,44,2023
2023-07-01,15,mdo,Average on Sundays,30,2023
2023-07-01,15,max,Daily Peak,120,2023
2023-07-01,99,total,Total,69972,2023
2023-07-01,99,mdu,Average on Business Days,2689,2023
2023-07-01,99,msa,Average on Saturdays,1713,2023
2023-07-01,99,mdo,Average on Sundays,988,2023
2023-07-01,99,max,Daily Peak,2774,2023
2023-08-01,1,total,Total,29284,2023
2023-08-01,1,mdu,Average on Business Days,1089,2023
2023-08-01,1,msa,Average on Saturdays,686,2023
2023-08-01,1,mdo,Average on Sundays,370,2023
2023-08-01,1,max,Daily Peak,1133,2023
2023-08-01,2,total,Total,17441,2023
2023-08-01,2,mdu,Average on Business Days,667,2023
2023-08-01,2,msa,Average on Saturdays,329,2023
2023-08-01,2,mdo,Average on Sundays,195,2023
2023-08-01,2,max,Daily Peak,703,2023
2023-08-01,3,total,Total,28613,2023
2023-08-01,3,mdu,Average on Business Days,1063,2023
2023-08-01,3,msa,Average on Saturdays,669,2023
2023-08-01,3,mdo,Average on Sundays,374,2023
2023-08-01,3,max,Daily Peak,1111,2023
2023-08-01,15,total,Total,3257,2023
2023-08-01,15,mdu,Average on Business Days,124,2023
2023-08-01,15,msa,Average on Saturdays,66,2023
2023-08-01,15,mdo,Average on Sundays,36,2023
2023-08-01,15,max,Daily Peak,131,2023
2023-08-01,99,total,Total,78595,2023
2023-08-01,99,mdu,Average on Business Days,2943,2023
2023-08-01,99,msa,Average on Saturdays,1750,2023
2023-08-01,99,mdo,Average on Sundays,976,2023
2023-08-01,99,max,Daily Peak,3078,2023
2023-09-01,1,total,Total,27791,2023
2023-09-01,1,mdu,Average on Business Days,1124,2023
2023-09-01,1,msa,Average on Saturdays,690,2023
2023-09-01,1,mdo,Average on Sundays,400,2023
2023-09-01,1,max,Daily Peak,1174,2023
2023-09-01,2,total,Total,16148,2023
2023-09-01,2,mdu,Average on Business Days,682,2023
2023-09-01,2,msa,Average on Saturdays,333,2023
2023-09-01,2,mdo,Average on Sundays,208,2023
2023-09-01,2,max,Daily Peak,704,2023
2023-09-01,3,total,Total,27103,2023
2023-09-01,3,mdu,Average on Business Days,1097,2023
2023-09-01,3,msa,Average on Saturdays,671,2023
2023-09-01,3,mdo,Average on Sundays,398,2023
2023-09-01,3,max,Daily Peak,1130,2023
2023-09-01,15,total,Total,3052,2023
2023-09-01,15,mdu,Average on Business Days,128,2023
2023-09-01,15,msa,Average on Saturdays,66,2023
2023-09-01,15,mdo,Average on Sundays,38,2023
2023-09-01,15,max,Daily Peak,134,2023
2023-09-01,99,total,Total,74094,2023
2023-09-01,99,mdu,Average on Business Days,3031,2023
2023-09-01,99,msa,Average on Saturdays,1760,2023
2023-09-01,99,mdo,Average on Sundays,1044,2023
2023-09-01,99,max,Daily Peak,3132,2023
2023-10-01,1,total,Total,27047,2023
2023-10-01,1,mdu,Average on Business Days,1119,2023
2023-10-01,1,msa,Average on Saturdays,696,2023
2023-10-01,1,mdo,Average on Sundays,365,2023
2023-10-01,1,max,Daily Peak,1183,2023
2023-10-01,2,total,Total,15814,2023
2023-10-01,2,mdu,Average on Business Days,682,2023
2023-10-01,2,msa,Average on Saturdays,324,2023
2023-10-01,2,mdo,Average on Sundays,187,2023
2023-10-01,2,max,Daily Peak,718,2023
2023-10-01,3,total,Total,26243,2023
2023-10-01,3,mdu,Average on Business Days,1081,2023
2023-10-01,3,msa,Average on Saturdays,675,2023
2023-10-01,3,mdo,Average on Sundays,366,2023
2023-10-01,3,max,Daily Peak,1153,2023
2023-10-01,15,total,Total,2879,2023
2023-10-01,15,mdu,Average on Business Days,127,2023
