date,line_number,metric_abb,metric,value,year
2021-11-01,99,mdo,Average on Sundays,693,2021
2021-11-01,99,max,Daily Peak,1897,2021
2021-12-01,1,total,Total,16317,2021
2021-12-01,1,mdu,Average on Business Days,627,2021
2021-12-01,1,msa,Average on Saturdays,495,2021
2021-12-01,1,mdo,Average on Sundays,250,2021
2021-12-01,1,max,Daily Peak,712,2021
2021-12-01,2,total,Total,8877,2021
2021-12-01,2,mdu,Average on Business Days,349,2021
2021-12-01,2,msa,Average on Saturdays,225,2021
2021-12-01,2,mdo,Average on Sundays,138,2021
2021-12-01,2,max,Daily Peak,398,2021
2021-12-01,3,total,Total,19290,2021
2021-12-01,3,mdu,Average on Business Days,737,2021
2021-12-01,3,msa,Average on Saturdays,582,2021
2021-12-01,3,mdo,Average on Sundays,310,2021
2021-12-01,3,max,Daily Peak,850,2021
2021-12-01,15,total,Total,1296,2021
2021-12-01,15,mdu,Average on Business Days,51,2021
2021-12-01,15,msa,Average on Saturdays,37,2021
2021-12-01,15,mdo,Average on Sundays,14,2021
2021-12-01,15,max,Daily Peak,59,2021
2021-12-01,99,total,Total,45780,2021
2021-12-01,99,mdu,Average on Business Days,1764,2021
2021-12-01,99,msa,Average on Saturdays,1338,2021
2021-12-01,99,mdo,Average on Sundays,711,2021
2021-12-01,99,max,Daily Peak,2000,2021
2022-01-01,1,total,Total,13688,2022
2022-01-01,1,mdu,Average on Business Days,542,2022
2022-01-01,1,msa,Average on Saturdays,351,2022
2022-01-01,1,mdo,Average on Sundays,190,2022
2022-01-01,1,max,Daily Peak,585,2022
2022-01-01,2,total,Total,7484,2022
2022-01-01,2,mdu,Average on Business Days,302,2022
2022-01-01,2,msa,Average on Saturdays,169,2022
2022-01-01,2,mdo,Average on Sundays,100,2022
2022-01-01,2,max,Daily Peak,331,2022
2022-01-01,3,total,Total,16226,2022
2022-01-01,3,mdu,Average on Business Days,639,2022
2022-01-01,3,msa,Average on Saturdays,411,2022
2022-01-01,3,mdo,Average on Sundays,235,2022
2022-01-01,3,max,Daily Peak,696,2022
2022-01-01,15,total,Total,1142,2022
2022-01-01,15,mdu,Average on Business Days,46,2022
2022-01-01,15,msa,Average on Saturdays,28,2022
2022-01-01,15,mdo,Average on Sundays,14,2022
2022-01-01,15,max,Daily Peak,50,2022
2022-01-01,99,total,Total,38540,2022
2022-01-01,99,mdu,Average on Business Days,1529,2022
2022-01-01,99,msa,Average on Saturdays,959,2022
2022-01-01,99,mdo,Average on Sundays,539,2022
2022-01-01,99,max,Daily Peak,1652,2022
2022-02-01,1,total,Total,14891,2022
2022-02-01,1,mdu,Average on Business Days,634,2022
2022-02-01,1,msa,Average on Saturdays,415,2022
2022-02-01,1,mdo,Average on Sundays,196,2022
2022-02-01,1,max,Daily Peak,667,2022
2022-02-01,2,total,Total,8486,2022
2022-02-01,2,mdu,Average on Business Days,367,2022
2022-02-01,2,msa,Average on Saturdays,198,2022
2022-02-01,2,mdo,Average on Sundays,129,2022
2022-02-01,2,max,Daily Peak,389,2022
2022-02-01,3,total,Total,17630,2022
2022-02-01,3,mdu,Average on Business Days,743,2022
2022-02-01,3,msa,Average on Saturdays,478,2022
2022-02-01,3,mdo,Average on Sundays,289,2022
2022-02-01,3,max,Daily Peak,775,2022
2022-02-01,15,total,Total,1294,2022
2022-02-01,15,mdu,Average on Business Days,55,2022
2022-02-01,15,msa,Average on Saturdays,34,2022
2022-02-01,15,mdo,Average on Sundays,18,2022
2022-02-01,15,max,Daily Peak,59,2022
2022-02-01,99,total,Total,42301,2022
2022-02-01,99,mdu,Average on Business Days,1800,2022
2022-02-01,99,msa,Average on Saturdays,1124,2022
2022-02-01,99,mdo,Average on Sundays,632,2022
2022-02-01,99,max,Daily Peak,1884,2022
2022-03-01,1,total,Total,18216,2022
2022-03-01,1,mdu,Average on Business Days,706,2022
2022-03-01,1,msa,Average on Saturdays,436,2022
2022-03-01,1,mdo,Average on Sundays,198,2022
2022-03-01,1,max,Daily Peak,734,2022
2022-03-01,2,total,Total,10739,2022
2022-03-01,2,mdu,Average on Business Days,424,2022
2022-03-01,2,msa,Average on Saturdays,215,2022
2022-03-01,2,mdo,Average on Sundays,130,2022
2022-03-01,2,max,Daily Peak,444,2022
2022-03-01,3,total,Total,21835,2022
2022-03-01,3,mdu,Average on Business Days,840,2022
2022-03-01,3,msa,Average on Saturdays,513,2022
2022-03-01,3,mdo,Average on Sundays,287,2022
2022-03-01,3,max,Daily Peak,895,2022
2022-03-01,15,total,Total,1587,2022
2022-03-01,15,mdu,Average on Business Days,62,2022
2022-03-01,15,msa,Average on Saturdays,36,2022
2022-03-01,15,mdo,Average on Sundays,18,2022
2022-03-01,15,max,Daily Peak,64,2022
2022-03-01,99,total,Total,52377,2022
2022-03-01,99,mdu,Average on Business Days,2031,2022
2022-03-01,99,msa,Average on Saturdays,1200,2022
2022-03-01,99,mdo,Average on Sundays,634,2022
2022-03-01,99,max,Daily Peak,2106,2022
2022-04-01,1,total,Total,17547,2022
2022-04-01,1,mdu,Average on Business Days,742,2022
2022-04-01,1,msa,Average on Saturdays,430,2022
2022-04-01,1,mdo,Average on Sundays,235,2022
2022-04-01,1,max,Daily Peak,771,2022
2022-04-01,2,total,Total,10196,2022
2022-04-01,2,mdu,Average on Business Days,444,2022
2022-04-01,2,msa,Average on Saturdays,212,2022
2022-04-01,2,mdo,Average on Sundays,134,2022
2022-04-01,2,max,Daily Peak,459,2022
2022-04-01,3,total,Total,20508,2022
2022-04-01,3,mdu,Average on Business Days,859,2022
2022-04-01,3,msa,Average on Saturdays,499,2022
2022-04-01,3,mdo,Average on Sundays,308,2022
2022-04-01,3,max,Daily Peak,877,2022
2022-04-01,15,total,Total,1507,2022
2022-04-01,15,mdu,Average on Business Days,64,2022
2022-04-01,15,msa,Average on Saturdays,36,2022
2022-04-01,15,mdo,Average on Sundays,19,2022
2022-04-01,15,max,Daily Peak,69,2022
2022-04-01,99,total,Total,49759,2022
2022-04-01,99,mdu,Average on Business Days,2110,2022
2022-04-01,99,msa,Average on Saturdays,1176,2022
2022-04-01,99,mdo,Average on Sundays,697,2022
2022-04-01,99,max,Daily Peak,2173,2022
2022-05-01,1,total,Total,19350,2022
2022-05-01,1,mdu,Average on Business Days,738,2022
2022-05-01,1,msa,Average on Saturdays,473,2022
2022-05-01,1,mdo,Average on Sundays,242,2022
2022-05-01,1,max,Daily Peak,765,2022
2022-05-01,2,total,Total,11447,2022
2022-05-01,2,mdu,Average on Business Days,447,2022
2022-05-01,2,msa,Average on Saturdays,228,2022
2022-05-01,2,mdo,Average on Sundays,135,2022
2022-05-01,2,max,Daily Peak,468,2022
2022-05-01,3,total,Total,22453,2022
2022-05-01,3,mdu,Average on Business Days,847,2022
2022-05-01,3,msa,Average on Saturdays,542,2022
2022-05-01,3,mdo,Average on Sundays,324,2022
2022-05-01,3,max,Daily Peak,877,2022
2022-05-01,15,total,Total,1674,2022
2022-05-01,15,mdu,Average on Business Days,64,2022
2022-05-01,15,msa,Average on Saturdays,39,2022
2022-05-01,15,mdo,Average on Sundays,20,2022
2022-05-01,15,max,Daily Peak,66,2022
2022-05-01,99,total,Total,54925,2022
2022-05-01,99,mdu,Average on Business Days,2097,2022
2022-05-01,99,msa,Average on Saturdays,1282,2022
2022-05-01,99,mdo,Average on Sundays,721,2022
2022-05-01,99,max,Daily Peak,2170,2022
2022-06-01,1,total,Total,17926,2022
2022-06-01,1,mdu,Average on Business Days,710,2022
2022-06-01,1,msa,Average on Saturdays,437,2022
2022-06-01,1,mdo,Average on Sundays,242,2022
2022-06-01,1,max,Daily Peak,746,2022
2022-06-01,2,total,Total,10638,2022
2022-06-01,2,mdu,Average on Business Days,431,2022
2022-06-01,2,msa,Average on Saturdays,214,2022
2022-06-01,2,mdo,Average on Sundays,153,2022
2022-06-01,2,max,Daily Peak,447,2022
2022-06-01,3,total,Total,20959,2022
2022-06-01,3,mdu,Average on Business Days,823,2022
2022-06-01,3,msa,Average on Saturdays,514,2022
2022-06-01,3,mdo,Average on Sundays,322,2022
2022-06-01,3,max,Daily Peak,858,2022
2022-06-01,15,total,Total,1596,2022
2022-06-01,15,mdu,Average on Business Days,64,2022
2022-06-01,15,msa,Average on Saturdays,35,2022
2022-06-01,15,mdo,Average on Sundays,20,2022
2022-06-01,15,max,Daily Peak,70,2022
2022-06-01,99,total,Total,51118,2022
2022-06-01,99,mdu,Average on Business Days,2029,2022
2022-06-01,99,msa,Average on Saturdays,1200,2022
2022-06-01,99,mdo,Average on Sundays,737,2022
2022-06-01,99,max,Daily Peak,2113,2022
2022-07-01,1,total,Total,18175,2022
2022-07-01,1,mdu,Average on Business Days,690,2022
2022-07-01,1,msa,Average on Saturdays,459,2022
2022-07-01,1,mdo,Average on Sundays,265,2022
2022-07-01,1,max,Daily Peak,752,2022
2022-07-01,2,total,Total,10490,2022
2022-07-01,2,mdu,Average on Business Days,413,2022
2022-07-01,2,msa,Average on Saturdays,222,2022
2022-07-01,2,mdo,Average on Sundays,146,2022
2022-07-01,2,max,Daily Peak,430,2022
2022-07-01,3,total,Total,20746,2022
2022-07-01,3,mdu,Average on Business Days,795,2022
2022-07-01,3,msa,Average on Saturdays,511,2022
2022-07-01,3,mdo,Average on Sundays,303,2022
2022-07-01,3,max,Daily Peak,833,2022
2022-07-01,15,total,Total,1517,2022
2022-07-01,15,mdu,Average on Business Days,62,2022
2022-07-01,15,msa,Average on Saturdays,26,2022
2022-07-01,15,mdo,Average on Sundays,16,2022
2022-07-01,15,max,Daily Peak,64,2022
2022-07-01,99,total,Total,50928,2022
2022-07-01,99,mdu,Average on Business Days,1960,2022
2022-07-01,99,msa,Average on Saturdays,1218,2022
2022-07-01,99,mdo,Average on Sundays,731,2022
2022-07-01,99,max,Daily Peak,2058,2022
2022-08-01,1,total,Total,19922,2022
2022-08-01,1,mdu,Average on Business Days,747,2022
2022-08-01,1,msa,Average on Saturdays,454,2022
2022-08-01,1,mdo,Average on Sundays,232,2022
2022-08-01,1,max,Daily Peak,779,2022
2022-08-01,2,total,Total,12057,2022
2022-08-01,2,mdu,Average on Business Days,460,2022
2022-08-01,2,msa,Average on Saturdays,231,2022
2022-08-01,2,mdo,Average on Sundays,136,2022
2022-08-01,2,max,Daily Peak,487,2022
2022-08-01,3,total,Total,22792,2022
2022-08-01,3,mdu,Average on Business Days,849,2022
2022-08-01,3,msa,Average on Saturdays,513,2022
2022-08-01,3,mdo,Average on Sundays,305,2022
2022-08-01,3,max,Daily Peak,888,2022
2022-08-01,15,total,Total,1709,2022
2022-08-01,15,mdu,Average on Business Days,67,2022
2022-08-01,15,msa,Average on Saturdays,28,2022
2022-08-01,15,mdo,Average on Sundays,17,2022
2022-08-01,15,max,Daily Peak,69,2022
2022-08-01,99,total,Total,56481,2022
2022-08-01,99,mdu,Average on Business Days,2122,2022
2022-08-01,99,msa,Average on Saturdays,1226,2022
2022-08-01,99,mdo,Average on Sundays,691,2022
2022-08-01,99,max,Daily Peak,2216,2022
2022-09-01,1,total,Total,19046,2022
2022-09-01,1,mdu,Average on Business Days,761,2022
2022-09-01,1,msa,Average on Saturdays,466,2022
2022-09-01,1,mdo,Average on Sundays,237,2022
2022-09-01,1,max,Daily Peak,796,2022
2022-09-01,2,total,Total,11553,2022
2022-09-01,2,mdu,Average on Business Days,470,2022
2022-09-01,2,msa,Average on Saturdays,235,2022
2022-09-01,2,mdo,Average on Sundays,135,2022
2022-09-01,2,max,Daily Peak,490,2022
2022-09-01,3,total,Total,21793,2022
2022-09-01,3,mdu,Average on Business Days,865,2022
2022-09-01,3,msa,Average on Saturdays,534,2022
2022-09-01,3,mdo,Average on Sundays,290,2022
2022-09-01,3,max,Daily Peak,910,2022
2022-09-01,15,total,Total,1661,2022
2022-09-01,15,mdu,Average on Business Days,68,2022
2022-09-01,15,msa,Average on Saturdays,34,2022
2022-09-01,15,mdo,Average on Sundays,20,2022
2022-09-01,15,max,Daily Peak,74,2022
2022-09-01,99,total,Total,54054,2022
2022-09-01,99,mdu,Average on Business Days,2164,2022
2022-09-01,99,msa,Average on Saturdays,1269,2022
2022-09-01,99,mdo,Average on Sundays,681,2022
2022-09-01,99,max,Daily Peak,2248,2022
2022-10-01,1,total,Total,19679,2022
2022-10-01,1,mdu,Average on Business Days,782,2022
2022-10-01,1,msa,Average on Saturdays,475,2022
2022-10-01,1,mdo,Average on Sundays,257,2022
2022-10-01,1,max,Daily Peak,828,2022
2022-10-01,2,total,Total,11672,2022
2022-10-01,2,mdu,Average on Business Days,475,2022
2022-10-01,2,msa,Average on Saturdays,238,2022
2022-10-01,2,mdo,Average on Sundays,150,2022
2022-10-01,2,max,Daily Peak,498,2022
2022-10-01,3,total,Total,22203,2022
2022-10-01,3,mdu,Average on Business Days,878,2022
2022-10-01,3,msa,Average on Saturdays,533,2022
2022-10-01,3,mdo,Average on Sundays,305,2022
2022-10-01,3,max,Daily Peak,918,2022
2022-10-01,15,total,Total,1679,2022
2022-10-01,15,mdu,Average on Business Days,69,2022
2022-10-01,15,msa,Average on Saturdays,33,2022
2022-10-01,15,mdo,Average on Sundays,19,2022
2022-10-01,15,max,Daily Peak,71,2022
2022-10-01,99,total,Total,55234,2022
2022-10-01,99,mdu,Average on Business Days,2203,2022
2022-10-01,99,msa,Average on Saturdays,1279,2022
2022-10-01,99,mdo,Average on Sundays,731,2022
2022-10-01,99,max,Daily Peak,2308,2022
2022-11-01,1,total,Total,18677,2022
2022-11-01,1,mdu,Average on Business Days,782,2022
2022-11-01,1,msa,Average on Saturdays,484,2022
2022-11-01,1,mdo,Average on Sundays,263,2022
2022-11-01,1,max,Daily Peak,816,2022
2022-11-01,2,total,Total,11039,2022
2022-11-01,2,mdu,Average on Business Days,477,2022
2022-11-01,2,msa,Average on Saturdays,237,2022
2022-11-01,2,mdo,Average on Sundays,144,2022
2022-11-01,2,max,Daily Peak,501,2022
2022-11-01,3,total,Total,21421,2022
2022-11-01,3,mdu,Average on Business Days,889,2022
2022-11-01,3,msa,Average on Saturdays,560,2022
2022-11-01,3,mdo,Average on Sundays,320,2022
2022-11-01,3,max,Daily Peak,928,2022
2022-11-01,15,total,Total,1654,2022
2022-11-01,15,mdu,Average on Business Days,71,2022
2022-11-01,15,msa,Average on Saturdays,34,2022
2022-11-01,15,mdo,Average on Sundays,22,2022
2022-11-01,15,max,Daily Peak,74,2022
2022-11-01,99,total,Total,52791,2022
2022-11-01,99,mdu,Average on Business Days,2220,2022
2022-11-01,99,msa,Average on Saturdays,1316,2022
2022-11-01,99,mdo,Average on Sundays,749,2022
2022-11-01,99,max,Daily Peak,2313,2022
2022-12-01,1,total,Total,18176,2022
2022-12-01,1,mdu,Average on Business Days,691,2022
2022-12-01,1,msa,Average on Saturdays,511,2022
2022-12-01,1,mdo,Average on Sundays,291,2022
2022-12-01,1,max,Daily Peak,845,2022
2022-12-01,2,total,Total,10182,2022
2022-12-01,2,mdu,Average on Business Days,396,2022
2022-12-01,2,msa,Average on Saturdays,248,2022
2022-12-01,2,mdo,Average on Sundays,151,2022
2022-12-01,2,max,Daily Peak,495,2022
2022-12-01,3,total,Total,21117,2022
2022-12-01,3,mdu,Average on Business Days,793,2022
2022-12-01,3,msa,Average on Saturdays,642,2022
2022-12-01,3,mdo,Average on Sundays,348,2022
2022-12-01,3,max,Daily Peak,959,2022
2022-12-01,15,total,Total,1555,2022
2022-12-01,15,mdu,Average on Business Days,62,2022
2022-12-01,15,msa,Average on Saturdays,25,2022
2022-12-01,15,mdo,Average on Sundays,19,2022
2022-12-01,15,max,Daily Peak,75,2022
2022-12-01,99,total,Total,51030,2022
2022-12-01,99,mdu,Average on Business Days,1942,2022
2022-12-01,99,msa,Average on Saturdays,1427,2022
2022-12-01,99,mdo,Average on Sundays,808,2022
2022-12-01,99,max,Daily Peak,2374,2022
2023-01-01,1,total,Total,17163,2023
2023-01-01,1,mdu,Average on Business Days,659,2023
2023-01-01,1,msa,Average on Saturdays,446,2023
2023-01-01,1,mdo,Average on Sundays,252,2023
2023-01-01,1,max,Daily Peak,725,2023
2023-01-01,2,total,Total,9831,2023
2023-01-01,2,mdu,Average on Business Days,390,2023
2023-01-01,2,msa,Average on Saturdays,208,2023
2023-01-01,2,mdo,Average on Sundays,134,2023
2023-01-01,2,max,Daily Peak,446,2023
2023-01-01,3,total,Total,19282,2023
2023-01-01,3,mdu,Average on Business Days,741,2023
2023-01-01,3,msa,Average on Saturdays,480,2023
2023-01-01,3,mdo,Average on Sundays,300,2023
2023-01-01,3,max,Daily Peak,817,2023
2023-01-01,15,total,Total,1505,2023
2023-01-01,15,mdu,Average on Business Days,59,2023
2023-01-01,15,msa,Average on Saturdays,35,2023
2023-01-01,15,mdo,Average on Sundays,20,2023
2023-01-01,15,max,Daily Peak,66,2023
2023-01-01,99,total,Total,47781,2023
2023-01-01,99,mdu,Average on Business Days,1850,2023
2023-01-01,99,msa,Average on Saturdays,1169,2023
2023-01-01,99,mdo,Average on Sundays,706,2023
2023-01-01,99,max,Daily Peak,2047,2023
2023-02-01,1,total,Total,17057,2023
2023-02-01,1,mdu,Average on Business Days,757,2023
2023-02-01,1,msa,Average on Saturdays,465,2023
2023-02-01,1,mdo,Average on Sundays,255,2023
2023-02-01,1,max,Daily Peak,792,2023
2023-02-01,2,total,Total,10104,2023
2023-02-01,2,mdu,Average on Business Days,461,2023
2023-02-01,2,msa,Average on Saturdays,231,2023
2023-02-01,2,mdo,Average on Sundays,148,2023
2023-02-01,2,max,Daily Peak,490,2023
2023-02-01,3,total,Total,19249,2023
2023-02-01,3,mdu,Average on Business Days,844,2023
2023-02-01,3,msa,Average on Saturdays,527,2023
2023-02-01,3,mdo,Average on Sundays,321,2023
2023-02-01,3,max,Daily Peak,888,2023
2023-02-01,15,total,Total,1531,2023
2023-02-01,15,mdu,Average on Business Days,69,2023
2023-02-01,15,msa,Average on Saturdays,38,2023
2023-02-01,15,mdo,Average on Sundays,21,2023
2023-02-01,15,max,Daily Peak,76,2023
2023-02-01,99,total,Total,47941,2023
2023-02-01,99,mdu,Average on Business Days,2132,2023
2023-02-01,99,msa,Average on Saturdays,1261,2023
2023-02-01,99,mdo,Average on Sundays,745,2023
2023-02-01,99,max,Daily Peak,2241,2023
2023-03-01,1,total,Total,20324,2023
2023-03-01,1,mdu,Average on Business Days,803,2023
2023-03-01,1,msa,Average on Saturdays,491,2023
2023-03-01,1,mdo,Average on Sundays,265,2023
2023-03-01,1,max,Daily Peak,828,2023
2023-03-01,2,total,Total,12263,2023
2023-03-01,2,mdu,Average on Business Days,494,2023
2023-03-01,2,msa,Average on Saturdays,241,2023
2023-03-01,2,mdo,Average on Sundays,153,2023
2023-03-01,2,max,Daily Peak,520,2023
2023-03-01,3,total,Total,22571,2023
2023-03-01,3,mdu,Average on Business Days,888,2023
2023-03-01,3,msa,Average on Saturdays,539,2023
2023-03-01,3,mdo,Average on Sundays,311,2023
2023-03-01,3,max,Daily Peak,914,2023
2023-03-01,15,total,Total,1692,2023
2023-03-01,15,mdu,Average on Business Days,72,2023
2023-03-01,15,msa,Average on Saturdays,40,2023
2023-03-01,15,mdo,Average on Sundays,21,2023
2023-03-01,15,max,Daily Peak,74,2023
2023-03-01,99,total,Total,56849,2023
2023-03-01,99,mdu,Average on Business Days,2256,2023
2023-03-01,99,msa,Average on Saturdays,1310,2023
2023-03-01,99,mdo,Average on Sundays,750,2023
2023-03-01,99,max,Daily Peak,2321,2023
2023-04-01,1,total,Total,18701,2023
2023-04-01,1,mdu,Average on Business Days,808,2023
2023-04-01,1,msa,Average on Saturdays,453,2023
2023-04-01,1,mdo,Average on Sundays,262,2023
2023-04-01,1,max,Daily Peak,830,2023
2023-04-01,2,total,Total,10961,2023
2023-04-01,2,mdu,Average on Business Days,492,2023
2023-04-01,2,msa,Average on Saturdays,219,2023
2023-04-01,2,mdo,Average on Sundays,140,2023
2023-04-01,2,max,Daily Peak,512,2023
2023-04-01,3,total,Total,20602,2023
2023-04-01,3,mdu,Average on Business Days,886,2023
2023-04-01,3,msa,Average on Saturdays,501,2023
2023-04-01,3,mdo,Average on Sundays,296,2023
2023-04-01,3,max,Daily Peak,973,2023
2023-04-01,15,total,Total,1653,2023
2023-04-01,15,mdu,Average on Business Days,72,2023
2023-04-01,15,msa,Average on Saturdays,37,2023
2023-04-01,15,mdo,Average on Sundays,22,2023
2023-04-01,15,max,Daily Peak,74,2023
2023-04-01,99,total,Total,51917,2023
2023-04-01,99,mdu,Average on Business Days,2258,2023
2023-04-01,99,msa,Average on Saturdays,1211,2023
2023-04-01,99,mdo,Average on Sundays,720,2023
2023-04-01,99,max,Daily Peak,2372,2023
2023-05-01,1,total,Total,20998,2023
2023-05-01,1,mdu,Average on Business Days,804,2023
2023-05-01,1,msa,Average on Saturdays,496,2023
2023-05-01,1,mdo,Average on Sundays,263,2023
2023-05-01,1,max,Daily Peak,829,2023
2023-05-01,2,total,Total,12543,2023
2023-05-01,2,mdu,Average on Business Days,493,2023
2023-05-01,2,msa,Average on Saturdays,243,2023
2023-05-01,2,mdo,Average on Sundays,146,2023
2023-05-01,2,max,Daily Peak,512,2023
2023-05-01,3,total,Total,23125,2023
2023-05-01,3,mdu,Average on Business Days,880,2023
2023-05-01,3,msa,Average on Saturdays,547,2023
2023-05-01,3,mdo,Average on Sundays,321,2023
2023-05-01,3,max,Daily Peak,901,2023
2023-05-01,15,total,Total,1886,2023
2023-05-01,15,mdu,Average on Business Days,73,2023
2023-05-01,15,msa,Average on Saturdays,43,2023
2023-05-01,15,mdo,Average on Sundays,23,2023
2023-05-01,15,max,Daily Peak,75,2023
2023-05-01,99,total,Total,58553,2023
2023-05-01,99,mdu,Average on Business Days,2249,2023
2023-05-01,99,msa,Average on Saturdays,1328,2023
2023-05-01,99,mdo,Average on Sundays,752,2023
2023-05-01,99,max,Daily Peak,2303,2023
2023-06-01,1,total,Total,19720,2023
2023-06-01,1,mdu,Average on Business Days,785,2023
2023-06-01,1,msa,Average on Saturdays,484,2023
2023-06-01,1,mdo,Average on Sundays,266,2023
2023-06-01,1,max,Daily Peak,858,2023
2023-06-01,2,total,Total,11713,2023
2023-06-01,2,mdu,Average on Business Days,478,2023
2023-06-01,2,msa,Average on Saturdays,246,2023
2023-06-01,2,mdo,Average on Sundays,165,2023
2023-06-01,2,max,Daily Peak,521,2023
2023-06-01,3,total,Total,21868,2023
2023-06-01,3,mdu,Average on Business Days,859,2023
2023-06-01,3,msa,Average on Saturdays,556,2023
2023-06-01,3,mdo,Average on Sundays,345,2023
2023-06-01,3,max,Daily Peak,932,2023
2023-06-01,15,total,Total,1732,2023
2023-06-01,15,mdu,Average on Business Days,73,2023
2023-06-01,15,msa,Average on Saturdays,30,2023
2023-06-01,15,mdo,Average on Sundays,18,2023
2023-06-01,15,max,Daily Peak,77,2023
2023-06-01,99,total,Total,55033,2023
2023-06-01,99,mdu,Average on Business Days,2194,2023
2023-06-01,99,msa,Average on Saturdays,1316,2023
2023-06-01,99,mdo,Average on Sundays,794,2023
2023-06-01,99,max,Daily Peak,2376,2023
2023-07-01,1,total,Total,19187,2023
2023-07-01,1,mdu,Average on Business Days,735,2023
2023-07-01,1,msa,Average on Saturdays,485,2023
2023-07-01,1,mdo,Average on Sundays,265,2023
2023-07-01,1,max,Daily Peak,770,2023
2023-07-01,2,total,Total,11490,2023
2023-07-01,2,mdu,Average on Business Days,453,2023
2023-07-01,2,msa,Average on Saturdays,243,2023
2023-07-01,2,mdo,Average on Sundays,154,2023
2023-07-01,2,max,Daily Peak,477,2023
2023-07-01,3,total,Total,21327,2023
2023-07-01,3,mdu,Average on Business Days,817,2023
2023-07-01,3,msa,Average on Saturdays,532,2023
2023-07-01,3,mdo,Average on Sundays,303,2023
2023-07-01,3,max,Daily Peak,844,2023
2023-07-01,15,total,Total,1653,2023
2023-07-01,15,mdu,Average on Business Days,68,2023
2023-07-01,15,msa,Average on Saturdays,28,2023
2023-07-01,15,mdo,Average on Sundays,17,2023
2023-07-01,15,max,Daily Peak,71,2023
2023-07-01,99,total,Total,53657,2023
2023-07-01,99,mdu,Average on Business Days,2072,2023
2023-07-01,99,msa,Average on Saturdays,1289,2023
2023-07-01,99,mdo,Average on Sundays,738,2023
2023-07-01,99,max,Daily Peak,2140,2023
2023-08-01,1,total,Total,21408,2023
2023-08-01,1,mdu,Average on Business Days,802,2023
2023-08-01,1,msa,Average on Saturdays,484,2023
2023-08-01,1,mdo,Average on Sundays,255,2023
2023-08-01,1,max,Daily Peak,835,2023
2023-08-01,2,total,Total,13343,2023
2023-08-01,2,mdu,Average on Business Days,512,2023
2023-08-01,2,msa,Average on Saturdays,245,2023
2023-08-01,2,mdo,Average on Sundays,147,2023
2023-08-01,2,max,Daily Peak,541,2023
2023-08-01,3,total,Total,23646,2023
2023-08-01,3,mdu,Average on Business Days,883,2023
2023-08-01,3,msa,Average on Saturdays,534,2023
2023-08-01,3,mdo,Average on Sundays,301,2023
2023-08-01,3,max,Daily Peak,925,2023
2023-08-01,15,total,Total,1969,2023
2023-08-01,15,mdu,Average on Business Days,75,2023
2023-08-01,15,msa,Average on Saturdays,41,2023
2023-08-01,15,mdo,Average on Sundays,22,2023
2023-08-01,15,max,Daily Peak,78,2023
2023-08-01,99,total,Total,60365,2023
2023-08-01,99,mdu,Average on Business Days,2272,2023
2023-08-01,99,msa,Average on Saturdays,1304,2023
2023-08-01,99,mdo,Average on Sundays,724,2023
2023-08-01,99,max,Daily Peak,2374,2023
2023-09-01,1,total,Total,20269,2023
2023-09-01,1,mdu,Average on Business Days,829,2023
2023-09-01,1,msa,Average on Saturdays,487,2023
2023-09-01,1,mdo,Average on Sundays,277,2023
2023-09-01,1,max,Daily Peak,871,2023
2023-09-01,2,total,Total,12279,2023
2023-09-01,2,mdu,Average on Business Days,521,2023
2023-09-01,2,msa,Average on Saturdays,248,2023
2023-09-01,2,mdo,Average on Sundays,158,2023
2023-09-01,2,max,Daily Peak,540,2023
2023-09-01,3,total,Total,22305,2023
2023-09-01,3,mdu,Average on Business Days,911,2023
2023-09-01,3,msa,Average on Saturdays,534,2023
2023-09-01,3,mdo,Average on Sundays,318,2023
2023-09-01,3,max,Daily Peak,941,2023
2023-09-01,15,total,Total,1827,2023
2023-09-01,15,mdu,Average on Business Days,76,2023
2023-09-01,15,msa,Average on Saturdays,40,2023
2023-09-01,15,mdo,Average on Sundays,23,2023
2023-09-01,15,max,Daily Peak,79,2023
2023-09-01,99,total,Total,56680,2023
2023-09-01,99,mdu,Average on Business Days,2337,2023
2023-09-01,99,msa,Average on Saturdays,1309,2023
2023-09-01,99,mdo,Average on Sundays,776,2023
2023-09-01,99,max,Daily Peak,2419,2023
2023-10-01,1,total,Total,19754,2023
2023-10-01,1,mdu,Average on Business Days,826,2023
2023-10-01,1,msa,Average on Saturdays,494,2023
2023-10-01,1,mdo,Average on Sundays,253,2023
2023-10-01,1,max,Daily Peak,877,2023
2023-10-01,2,total,Total,12113,2023
2023-10-01,2,mdu,Average on Business Days,523,2023
2023-10-01,2,msa,Average on Saturdays,248,2023
2023-10-01,2,mdo,Average on Sundays,142,2023
2023-10-01,2,max,Daily Peak,551,2023
2023-10-01,3,total,Total,21584,2023
2023-10-01,3,mdu,Average on Business Days,897,2023
2023-10-01,3,msa,Average on Saturdays,538,2023
2023-10-01,3,mdo,Average on Sundays,293,2023
2023-10-01,3,max,Daily Peak,958,2023
2023-10-01,15,total,Total,1718,2023
2023-10-01,15,mdu,Average on Business Days,75,2023
2023-10-01,15,msa,Average on Saturdays,30,2023
2023-10-01,15,mdo,Average on Sundays,19,2023
2023-10-01,15,max,Daily Peak,79,2023
2023-10-01,99,total,Total,55169,2023
2023-10-01,99,mdu,Average on Business Days,2321,2023
