date,line_number,metric_abb,metric,value,year
2019-07-01,5,msa,Average on Saturdays,294814,2019
2019-07-01,5,total,Total,13409989,2019
2019-08-01,4,max,Daily Peak,288213,2019
2019-08-01,4,mdo,Average on Sundays,72938,2019
2019-08-01,4,mdu,Average on Business Days,276328.86363636365,2019
2019-08-01,4,msa,Average on Saturdays,133571.4,2019
2019-08-01,4,total,Total,7038844,2019
2019-08-01,5,max,Daily Peak,600211,2019
2019-08-01,5,mdo,Average on Sundays,159461.75,2019
2019-08-01,5,mdu,Average on Business Days,585759.6363636364,2019
2019-08-01,5,msa,Average on Saturdays,311986.8,2019
2019-08-01,5,total,Total,15084493,2019
2019-09-01,4,max,Daily Peak,296069,2019
2019-09-01,4,mdo,Average on Sundays,79052.6,2019
2019-09-01,4,mdu,Average on Business Days,279669.85714285716,2019
2019-09-01,4,msa,Average on Saturdays,130428.5,2019
2019-09-01,4,total,Total,6790044,2019
2019-09-01,5,max,Daily Peak,629384,2019
2019-09-01,5,mdo,Average on Sundays,176761.2,2019
2019-09-01,5,mdu,Average on Business Days,599868.1904761905,2019
2019-09-01,5,msa,Average on Saturdays,310776.25,2019
2019-09-01,5,total,Total,14724143,2019
2019-10-01,4,max,Daily Peak,288885,2019
2019-10-01,4,mdo,Average on Sundays,89149.5,2019
2019-10-01,4,mdu,Average on Business Days,278315.82608695654,2019
2019-10-01,4,msa,Average on Saturdays,129057.5,2019
2019-10-01,4,total,Total,7274092,2019
2019-10-01,5,max,Daily Peak,622298,2019
2019-10-01,5,mdo,Average on Sundays,189140,2019
2019-10-01,5,mdu,Average on Business Days,606351.0434782609,2019
2019-10-01,5,msa,Average on Saturdays,323189,2019
2019-10-01,5,total,Total,15995390,2019
2019-11-01,4,max,Daily Peak,297671,2019
2019-11-01,4,mdo,Average on Sundays,79966.25,2019
2019-11-01,4,mdu,Average on Business Days,277321.7,2019
2019-11-01,4,msa,Average on Saturdays,130104.6,2019
2019-11-01,4,total,Total,6608660,2019
2019-11-01,5,max,Daily Peak,643796,2019
2019-11-01,5,mdo,Average on Sundays,181517.5,2019
2019-11-01,5,mdu,Average on Business Days,602883.15,2019
2019-11-01,5,msa,Average on Saturdays,316143.4,2019
2019-11-01,5,total,Total,14569395,2019
2019-12-01,4,max,Daily Peak,294308,2019
2019-12-01,4,mdo,Average on Sundays,86726.6,2019
2019-12-01,4,mdu,Average on Business Days,232325.28571428574,2019
2019-12-01,4,msa,Average on Saturdays,130029,2019
2019-12-01,4,total,Total,5871114,2019
2019-12-01,5,max,Daily Peak,640532,2019
2019-12-01,5,mdo,Average on Sundays,200722,2019
2019-12-01,5,mdu,Average on Business Days,542766.5714285715,2019
2019-12-01,5,msa,Average on Saturdays,346355,2019
2019-12-01,5,total,Total,13908163,2019
2020-01-01,4,max,Daily Peak,258276,2020
2020-01-01,4,mdo,Average on Sundays,66025.75,2020
2020-01-01,4,mdu,Average on Business Days,230948.54545454544,2020
2020-01-01,4,msa,Average on Saturdays,107978.5,2020
2020-01-01,4,total,Total,5816827,2020
2020-01-01,5,max,Daily Peak,579509,2020
2020-01-01,5,mdo,Average on Sundays,167016.75,2020
2020-01-01,5,mdu,Average on Business Days,534506.2727272727,2020
2020-01-01,5,msa,Average on Saturdays,279100.25,2020
2020-01-01,5,total,Total,13660334,2020
2020-02-01,4,max,Daily Peak,297911,2020
2020-02-01,4,mdo,Average on Sundays,100242.25,2020
2020-02-01,4,mdu,Average on Business Days,268861.8333333333,2020
2020-02-01,4,msa,Average on Saturdays,149317.4,2020
2020-02-01,4,total,Total,6254941,2020
2020-02-01,5,max,Daily Peak,649949,2020
2020-02-01,5,mdo,Average on Sundays,196009.5,2020
2020-02-01,5,mdu,Average on Business Days,602057.6666666666,2020
2020-02-01,5,msa,Average on Saturdays,330124,2020
2020-02-01,5,total,Total,13805590,2020
2020-03-01,4,max,Daily Peak,303155,2020
2020-03-01,4,mdo,Average on Sundays,49962.4,2020
2020-03-01,4,mdu,Average on Business Days,177235.45454545453,2020
2020-03-01,4,msa,Average on Saturdays,77003,2020
2020-03-01,4,total,Total,4457004,2020
2020-03-01,5,max,Daily Peak,652477,2020
2020-03-01,5,mdo,Average on Sundays,126188.2,2020
2020-03-01,5,mdu,Average on Business Days,418740.3636363636,2020
2020-03-01,5,msa,Average on Saturdays,207781.5,2020
2020-03-01,5,total,Total,10674355,2020
2020-04-01,4,max,Daily Peak,55471,2020
2020-04-01,4,mdo,Average on Sundays,14774.5,2020
2020-04-01,4,mdu,Average on Business Days,50177.95,2020
2020-04-01,4,msa,Average on Saturdays,26399.25,2020
2020-04-01,4,total,Total,1207759,2020
2020-04-01,5,max,Daily Peak,165710,2020
2020-04-01,5,mdo,Average on Sundays,51255.5,2020
2020-04-01,5,mdu,Average on Business Days,150169.4,2020
2020-04-01,5,msa,Average on Saturdays,88679.5,2020
2020-04-01,5,total,Total,3695176,2020
2020-05-01,4,max,Daily Peak,58092,2020
2020-05-01,4,mdo,Average on Sundays,15655,2020
2020-05-01,4,mdu,Average on Business Days,52497.65,2020
2020-05-01,4,msa,Average on Saturdays,28859.8,2020
2020-05-01,4,total,Total,1294040,2020
2020-05-01,5,max,Daily Peak,174686,2020
2020-05-01,5,mdo,Average on Sundays,55540.6,2020
2020-05-01,5,mdu,Average on Business Days,158154.4,2020
2020-05-01,5,msa,Average on Saturdays,98911.8,2020
2020-05-01,5,total,Total,4008172,2020
2020-06-01,4,max,Daily Peak,74224,2020
2020-06-01,4,mdo,Average on Sundays,19444.5,2020
2020-06-01,4,mdu,Average on Business Days,67290.33333333333,2020
2020-06-01,4,msa,Average on Saturdays,36195.5,2020
2020-06-01,4,total,Total,1694476,2020
2020-06-01,5,max,Daily Peak,221263,2020
2020-06-01,5,mdo,Average on Sundays,65109,2020
2020-06-01,5,mdu,Average on Business Days,200705.7142857143,2020
2020-06-01,5,msa,Average on Saturdays,121035,2020
2020-06-01,5,total,Total,5139394,2020
2020-07-01,4,max,Daily Peak,88539,2020
2020-07-01,4,mdo,Average on Sundays,22524,2020
2020-07-01,4,mdu,Average on Business Days,82508.13043478261,2020
2020-07-01,4,msa,Average on Saturdays,48395.75,2020
2020-07-01,4,total,Total,2181366,2020
2020-07-01,5,max,Daily Peak,263659,2020
2020-07-01,5,mdo,Average on Sundays,78089.5,2020
2020-07-01,5,mdu,Average on Business Days,243835.26086956522,2020
2020-07-01,5,msa,Average on Saturdays,155974,2020
2020-07-01,5,total,Total,6544465,2020
2020-08-01,4,max,Daily Peak,102161,2020
2020-08-01,4,mdo,Average on Sundays,25593.4,2020
2020-08-01,4,mdu,Average on Business Days,94199,2020
2020-08-01,4,msa,Average on Saturdays,54540.4,2020
2020-08-01,4,total,Total,2378848,2020
2020-08-01,5,max,Daily Peak,298548,2020
2020-08-01,5,mdo,Average on Sundays,85449.2,2020
2020-08-01,5,mdu,Average on Business Days,276795.14285714284,2020
2020-08-01,5,msa,Average on Saturdays,172003.6,2020
2020-08-01,5,total,Total,7099962,2020
2020-09-01,4,max,Daily Peak,111295,2020
2020-09-01,4,mdo,Average on Sundays,29751.5,2020
2020-09-01,4,mdu,Average on Business Days,104624.42857142857,2020
2020-09-01,4,msa,Average on Saturdays,62908,2020
2020-09-01,4,total,Total,2604320,2020
2020-09-01,5,max,Daily Peak,322658,2020
2020-09-01,5,mdo,Average on Sundays,97872.5,2020
2020-09-01,5,mdu,Average on Business Days,306267,2020
2020-09-01,5,msa,Average on Saturdays,195905.5,2020
2020-09-01,5,total,Total,7728136,2020
2020-10-01,4,max,Daily Peak,121652,2020
2020-10-01,4,mdo,Average on Sundays,34052.75,2020
2020-10-01,4,mdu,Average on Business Days,114679.80952380953,2020
2020-10-01,4,msa,Average on Saturdays,68249,2020
2020-10-01,4,total,Total,2925872,2020
2020-10-01,5,max,Daily Peak,348101,2020
2020-10-01,5,mdo,Average on Sundays,105313.75,2020
2020-10-01,5,mdu,Average on Business Days,334212.3333333333,2020
2020-10-01,5,msa,Average on Saturdays,208229.6,2020
2020-10-01,5,total,Total,8614156,2020
2020-11-01,4,max,Daily Peak,127030,2020
2020-11-01,4,mdo,Average on Sundays,40325.8,2020
2020-11-01,4,mdu,Average on Business Days,120633,2020
2020-11-01,4,msa,Average on Saturdays,76807,2020
2020-11-01,4,total,Total,2961474,2020
2020-11-01,5,max,Daily Peak,372288,2020
2020-11-01,5,mdo,Average on Sundays,115535.6,2020
2020-11-01,5,mdu,Average on Business Days,351659.1,2020
2020-11-01,5,msa,Average on Saturdays,232871.25,2020
2020-11-01,5,total,Total,8668876,2020
2020-12-01,4,max,Daily Peak,128544,2020
2020-12-01,4,mdo,Average on Sundays,36406.5,2020
2020-12-01,4,mdu,Average on Business Days,110639.81818181818,2020
2020-12-01,4,msa,Average on Saturdays,68758,2020
2020-12-01,4,total,Total,2875301,2020
2020-12-01,5,max,Daily Peak,384500,2020
2020-12-01,5,mdo,Average on Sundays,118477,2020
2020-12-01,5,mdu,Average on Business Days,336922.8181818182,2020
2020-12-01,5,msa,Average on Saturdays,221890.75,2020
2020-12-01,5,total,Total,8844030,2020
2021-01-01,4,max,Daily Peak,120958,2021
2021-01-01,4,mdo,Average on Sundays,32043.6,2021
2021-01-01,4,mdu,Average on Business Days,109015.55,2021
2021-01-01,4,msa,Average on Saturdays,54905,2021
2021-01-01,4,total,Total,2632226,2021
2021-01-01,5,max,Daily Peak,359542,2021
2021-01-01,5,mdo,Average on Sundays,104223.4,2021
2021-01-01,5,mdu,Average on Business Days,326671.9,2021
2021-01-01,5,msa,Average on Saturdays,183309.4,2021
2021-01-01,5,total,Total,8032518,2021
2021-02-01,4,max,Daily Peak,125132,2021
2021-02-01,4,mdo,Average on Sundays,34981,2021
2021-02-01,4,mdu,Average on Business Days,120494.38888888889,2021
2021-02-01,4,msa,Average on Saturdays,67976.75,2021
2021-02-01,4,total,Total,2781607,2021
2021-02-01,5,max,Daily Peak,369511,2021
2021-02-01,5,mdo,Average on Sundays,112047.5,2021
2021-02-01,5,mdu,Average on Business Days,358991.8888888889,2021
2021-02-01,5,msa,Average on Saturdays,214150.5,2021
2021-02-01,5,total,Total,8373511,2021
2021-03-01,4,max,Daily Peak,123685,2021
2021-03-01,4,mdo,Average on Sundays,22273.75,2021
2021-03-01,4,mdu,Average on Business Days,89894.26086956522,2021
2021-03-01,4,msa,Average on Saturdays,43960.25,2021
2021-03-01,4,total,Total,2332504,2021
2021-03-01,5,max,Daily Peak,377314,2021
2021-03-01,5,mdo,Average on Sundays,77156.25,2021
2021-03-01,5,mdu,Average on Business Days,282969.04347826086,2021
2021-03-01,5,msa,Average on Saturdays,153277.75,2021
2021-03-01,5,total,Total,7430024,2021
2021-04-01,4,max,Daily Peak,105931,2021
2021-04-01,4,mdo,Average on Sundays,24208.5,2021
2021-04-01,4,mdu,Average on Business Days,90248.4,2021
2021-04-01,4,msa,Average on Saturdays,45894,2021
2021-04-01,4,total,Total,2155232,2021
2021-04-01,5,max,Daily Peak,326843,2021
2021-04-01,5,mdo,Average on Sundays,84217.75,2021
2021-04-01,5,mdu,Average on Business Days,285113.75,2021
2021-04-01,5,msa,Average on Saturdays,160446.5,2021
2021-04-01,5,total,Total,6912898,2021
2021-05-01,4,max,Daily Peak,114097,2021
2021-05-01,4,mdo,Average on Sundays,32963,2021
2021-05-01,4,mdu,Average on Business Days,107392.71428571429,2021
2021-05-01,4,msa,Average on Saturdays,62497.4,2021
2021-05-01,4,total,Total,2732549,2021
2021-05-01,5,max,Daily Peak,348888,2021
2021-05-01,5,mdo,Average on Sundays,104854.8,2021
2021-05-01,5,mdu,Average on Business Days,327858,2021
2021-05-01,5,msa,Average on Saturdays,199743,2021
2021-05-01,5,total,Total,8408007,2021
2021-06-01,4,max,Daily Peak,119266,2021
2021-06-01,4,mdo,Average on Sundays,35751.25,2021
2021-06-01,4,mdu,Average on Business Days,113394.52380952382,2021
2021-06-01,4,msa,Average on Saturdays,70369.5,2021
2021-06-01,4,total,Total,2883728,2021
2021-06-01,5,max,Daily Peak,358508,2021
2021-06-01,5,mdo,Average on Sundays,113906.75,2021
2021-06-01,5,mdu,Average on Business Days,345770.61904761905,2021
2021-06-01,5,msa,Average on Saturdays,222472.5,2021
2021-06-01,5,total,Total,8843686,2021
2021-07-01,4,max,Daily Peak,124025,2021
2021-07-01,4,mdo,Average on Sundays,37257,2021
2021-07-01,4,mdu,Average on Business Days,114653.63636363637,2021
2021-07-01,4,msa,Average on Saturdays,72690,2021
2021-07-01,4,total,Total,3034858,2021
2021-07-01,5,max,Daily Peak,373695,2021
2021-07-01,5,mdo,Average on Sundays,118114,2021
2021-07-01,5,mdu,Average on Business Days,344068.45454545453,2021
2021-07-01,5,msa,Average on Saturdays,221006.2,2021
2021-07-01,5,total,Total,9146993,2021
2021-08-01,4,max,Daily Peak,134523,2021
2021-08-01,4,mdo,Average on Sundays,41117.4,2021
2021-08-01,4,mdu,Average on Business Days,129019.22727272728,2021
2021-08-01,4,msa,Average on Saturdays,74590.5,2021
2021-08-01,4,total,Total,3342372,2021
2021-08-01,5,max,Daily Peak,400389,2021
2021-08-01,5,mdo,Average on Sundays,124118,2021
2021-08-01,5,mdu,Average on Business Days,383765.54545454547,2021
2021-08-01,5,msa,Average on Saturdays,235115.5,2021
2021-08-01,5,total,Total,10003894,2021
2021-09-01,4,max,Daily Peak,142668,2021
2021-09-01,4,mdo,Average on Sundays,47002.25,2021
2021-09-01,4,mdu,Average on Business Days,135607.38095238095,2021
2021-09-01,4,msa,Average on Saturdays,82091.75,2021
2021-09-01,4,total,Total,3438417,2021
2021-09-01,5,max,Daily Peak,412189,2021
2021-09-01,5,mdo,Average on Sundays,137384.75,2021
2021-09-01,5,mdu,Average on Business Days,398914.38095238095,2021
2021-09-01,5,msa,Average on Saturdays,250684.5,2021
2021-09-01,5,total,Total,10096548,2021
2021-10-01,4,max,Daily Peak,158179,2021
2021-10-01,4,mdo,Average on Sundays,47798.2,2021
2021-10-01,4,mdu,Average on Business Days,145479.35,2021
2021-10-01,4,msa,Average on Saturdays,88225.2,2021
2021-10-01,4,total,Total,3643448,2021
2021-10-01,5,max,Daily Peak,440638,2021
2021-10-01,5,mdo,Average on Sundays,130839.8,2021
2021-10-01,5,mdu,Average on Business Days,416750.15,2021
2021-10-01,5,msa,Average on Saturdays,263121.2,2021
2021-10-01,5,total,Total,10470437,2021
2021-11-01,4,max,Daily Peak,170007,2021
2021-11-01,4,mdo,Average on Sundays,62177.5,2021
2021-11-01,4,mdu,Average on Business Days,157028.6,2021
2021-11-01,4,msa,Average on Saturdays,99140,2021
2021-11-01,4,total,Total,3906598,2021
2021-11-01,5,max,Daily Peak,459230,2021
2021-11-01,5,mdo,Average on Sundays,160609.75,2021
2021-11-01,5,mdu,Average on Business Days,442985.9,2021
2021-11-01,5,msa,Average on Saturdays,285375.75,2021
2021-11-01,5,total,Total,10990576,2021
2021-12-01,4,max,Daily Peak,170529,2021
2021-12-01,4,mdo,Average on Sundays,58920.75,2021
2021-12-01,4,mdu,Average on Business Days,139223.95652173914,2021
2021-12-01,4,msa,Average on Saturdays,89054.25,2021
2021-12-01,4,total,Total,3794051,2021
2021-12-01,5,max,Daily Peak,479794,2021
2021-12-01,5,mdo,Average on Sundays,165940.5,2021
2021-12-01,5,mdu,Average on Business Days,405605.17391304346,2021
2021-12-01,5,msa,Average on Saturdays,261281,2021
2021-12-01,5,total,Total,11037805,2021
2022-01-01,4,max,Daily Peak,140553,2022
2022-01-01,4,mdo,Average on Sundays,42218.8,2022
2022-01-01,4,mdu,Average on Business Days,125713.14285714286,2022
2022-01-01,4,msa,Average on Saturdays,67429.6,2022
2022-01-01,4,total,Total,3188218,2022
2022-01-01,5,max,Daily Peak,397229,2022
2022-01-01,5,mdo,Average on Sundays,123897,2022
2022-01-01,5,mdu,Average on Business Days,364576.5714285714,2022
2022-01-01,5,msa,Average on Saturdays,202183.8,2022
2022-01-01,5,total,Total,9286512,2022
2022-02-01,4,max,Daily Peak,170737,2022
2022-02-01,4,mdo,Average on Sundays,56321.25,2022
2022-02-01,4,mdu,Average on Business Days,156785.47368421053,2022
2022-02-01,4,msa,Average on Saturdays,95733,2022
2022-02-01,4,total,Total,3678372,2022
2022-02-01,5,max,Daily Peak,449898,2022
2022-02-01,5,mdo,Average on Sundays,145497.75,2022
2022-02-01,5,mdu,Average on Business Days,434018.5789473684,2022
2022-02-01,5,msa,Average on Saturdays,269904.5,2022
2022-02-01,5,total,Total,10179547,2022
2022-03-01,4,max,Daily Peak,197809,2022
2022-03-01,4,mdo,Average on Sundays,54452.5,2022
2022-03-01,4,mdu,Average on Business Days,180713.63636363635,2022
2022-03-01,4,msa,Average on Saturdays,108761.25,2022
2022-03-01,4,total,Total,4700605,2022
2022-03-01,5,max,Daily Peak,499586,2022
2022-03-01,5,mdo,Average on Sundays,151432.25,2022
2022-03-01,5,mdu,Average on Business Days,469377.1818181818,2022
2022-03-01,5,msa,Average on Saturdays,287819.25,2022
2022-03-01,5,total,Total,12297044,2022
2022-04-01,4,max,Daily Peak,206313,2022
2022-04-01,4,mdo,Average on Sundays,52737.25,2022
2022-04-01,4,mdu,Average on Business Days,191284.57894736843,2022
2022-04-01,4,msa,Average on Saturdays,102028.6,2022
2022-04-01,4,total,Total,4494291,2022
2022-04-01,5,max,Daily Peak,500258,2022
2022-04-01,5,mdo,Average on Sundays,154667,2022
2022-04-01,5,mdu,Average on Business Days,481998.5789473684,2022
2022-04-01,5,msa,Average on Saturdays,275509,2022
2022-04-01,5,total,Total,11532786,2022
2022-05-01,4,max,Daily Peak,215507,2022
2022-05-01,4,mdo,Average on Sundays,67031,2022
2022-05-01,4,mdu,Average on Business Days,203187.72727272726,2022
2022-05-01,4,msa,Average on Saturdays,118667,2022
2022-05-01,4,total,Total,5279953,2022
2022-05-01,5,max,Daily Peak,507219,2022
2022-05-01,5,mdo,Average on Sundays,159749.2,2022
2022-05-01,5,mdu,Average on Business Days,488297.8181818182,2022
2022-05-01,5,msa,Average on Saturdays,299873.25,2022
2022-05-01,5,total,Total,12740791,2022
2022-06-01,4,max,Daily Peak,217558,2022
2022-06-01,4,mdo,Average on Sundays,76149,2022
2022-06-01,4,mdu,Average on Business Days,203962.66666666666,2022
2022-06-01,4,msa,Average on Saturdays,113716,2022
2022-06-01,4,total,Total,5149506,2022
2022-06-01,5,max,Daily Peak,541787,2022
2022-06-01,5,mdo,Average on Sundays,155875.75,2022
2022-06-01,5,mdu,Average on Business Days,479752.6666666667,2022
2022-06-01,5,msa,Average on Saturdays,283956.75,2022
2022-06-01,5,total,Total,12099733,2022
2022-07-01,4,max,Daily Peak,214521,2022
2022-07-01,4,mdo,Average on Sundays,71014.8,2022
2022-07-01,4,mdu,Average on Business Days,195804.14285714287,2022
2022-07-01,4,msa,Average on Saturdays,115630.2,2022
2022-07-01,4,total,Total,5045112,2022
2022-07-01,5,max,Daily Peak,484268,2022
2022-07-01,5,mdo,Average on Sundays,164457.6,2022
2022-07-01,5,mdu,Average on Business Days,466201.6666666667,2022
2022-07-01,5,msa,Average on Saturdays,285904.8,2022
2022-07-01,5,total,Total,12042047,2022
2022-08-01,4,max,Daily Peak,238785,2022
2022-08-01,4,mdo,Average on Sundays,68407.5,2022
2022-08-01,4,mdu,Average on Business Days,220671.47826086957,2022
2022-08-01,4,msa,Average on Saturdays,118653,2022
2022-08-01,4,total,Total,5823686,2022
2022-08-01,5,max,Daily Peak,519060,2022
2022-08-01,5,mdo,Average on Sundays,156226.25,2022
2022-08-01,5,mdu,Average on Business Days,500741.4347826087,2022
2022-08-01,5,msa,Average on Saturdays,292181,2022
2022-08-01,5,total,Total,13310682,2022
2022-09-01,4,max,Daily Peak,236610,2022
2022-09-01,4,mdo,Average on Sundays,74054.75,2022
2022-09-01,4,mdu,Average on Business Days,225496.61904761905,2022
2022-09-01,4,msa,Average on Saturdays,121296.25,2022
2022-09-01,4,total,Total,5597191,2022
2022-09-01,5,max,Daily Peak,517398,2022
2022-09-01,5,mdo,Average on Sundays,153907.75,2022
2022-09-01,5,mdu,Average on Business Days,505504.1904761905,2022
2022-09-01,5,msa,Average on Saturdays,298025.5,2022
2022-09-01,5,total,Total,12606293,2022
2022-10-01,4,max,Daily Peak,243037,2022
2022-10-01,4,mdo,Average on Sundays,62535.2,2022
2022-10-01,4,mdu,Average on Business Days,227062.2,2022
2022-10-01,4,msa,Average on Saturdays,124372.2,2022
2022-10-01,4,total,Total,5560970,2022
2022-10-01,5,max,Daily Peak,533038,2022
2022-10-01,5,mdo,Average on Sundays,176268.2,2022
2022-10-01,5,mdu,Average on Business Days,512516.8,2022
2022-10-01,5,msa,Average on Saturdays,301322.4,2022
2022-10-01,5,total,Total,12854252,2022
2022-11-01,4,max,Daily Peak,241346,2022
2022-11-01,4,mdo,Average on Sundays,69797.5,2022
2022-11-01,4,mdu,Average on Business Days,222236.2,2022
2022-11-01,4,msa,Average on Saturdays,125729.75,2022
2022-11-01,4,total,Total,5381448,2022
2022-11-01,5,max,Daily Peak,538672,2022
2022-11-01,5,mdo,Average on Sundays,169512.75,2022
2022-11-01,5,mdu,Average on Business Days,503709.35,2022
2022-11-01,5,msa,Average on Saturdays,314492.25,2022
2022-11-01,5,total,Total,12404960,2022
2022-12-01,4,max,Daily Peak,250660,2022
2022-12-01,4,mdo,Average on Sundays,64368.5,2022
2022-12-01,4,mdu,Average on Business Days,192563.27272727274,2022
2022-12-01,4,msa,Average on Saturdays,105009.8,2022
2022-12-01,4,total,Total,5018915,2022
2022-12-01,5,max,Daily Peak,550562,2022
2022-12-01,5,mdo,Average on Sundays,160105,2022
2022-12-01,5,mdu,Average on Business Days,448866.40909090906,2022
2022-12-01,5,msa,Average on Saturdays,264374,2022
2022-12-01,5,total,Total,11837351,2022
2023-01-01,4,max,Daily Peak,210999,2023
2023-01-01,4,mdo,Average on Sundays,65096,2023
2023-01-01,4,mdu,Average on Business Days,181070.04545454544,2023
2023-01-01,4,msa,Average on Saturdays,108500,2023
2023-01-01,4,total,Total,4743021,2023
2023-01-01,5,max,Daily Peak,468656,2023
2023-01-01,5,mdo,Average on Sundays,139437,2023
2023-01-01,5,mdu,Average on Business Days,417954.63636363635,2023
2023-01-01,5,msa,Average on Saturdays,271011,2023
2023-01-01,5,total,Total,10976231,2023
2023-02-01,4,max,Daily Peak,234006,2023
2023-02-01,4,mdo,Average on Sundays,78996,2023
2023-02-01,4,mdu,Average on Business Days,213434.27777777778,2023
2023-02-01,4,msa,Average on Saturdays,139424,2023
2023-02-01,4,total,Total,4961895,2023
2023-02-01,5,max,Daily Peak,516797,2023
2023-02-01,5,mdo,Average on Sundays,161309.25,2023
2023-02-01,5,mdu,Average on Business Days,484041.55555555556,2023
2023-02-01,5,msa,Average on Saturdays,289518,2023
2023-02-01,5,total,Total,11015863,2023
2023-03-01,4,max,Daily Peak,265403,2023
2023-03-01,4,mdo,Average on Sundays,75797,2023
2023-03-01,4,mdu,Average on Business Days,240114.5652173913,2023
2023-03-01,4,msa,Average on Saturdays,139455.75,2023
2023-03-01,4,total,Total,6383646,2023
2023-03-01,5,max,Daily Peak,535967,2023
2023-03-01,5,mdo,Average on Sundays,165838,2023
2023-03-01,5,mdu,Average on Business Days,503109.08695652173,2023
2023-03-01,5,msa,Average on Saturdays,305227.5,2023
2023-03-01,5,total,Total,13455771,2023
2023-04-01,4,max,Daily Peak,254559,2023
2023-04-01,4,mdo,Average on Sundays,69682.2,2023
2023-04-01,4,mdu,Average on Business Days,243414.72222222222,2023
2023-04-01,4,msa,Average on Saturdays,120884.4,2023
2023-04-01,4,total,Total,5499206,2023
2023-04-01,5,max,Daily Peak,527250,2023
2023-04-01,5,mdo,Average on Sundays,160713,2023
2023-04-01,5,mdu,Average on Business Days,510809.94444444444,2023
2023-04-01,5,msa,Average on Saturdays,282422.8,2023
2023-04-01,5,total,Total,11792222,2023
2023-05-01,4,max,Daily Peak,252133,2023
2023-05-01,4,mdo,Average on Sundays,79238.5,2023
2023-05-01,4,mdu,Average on Business Days,244209.77272727274,2023
2023-05-01,4,msa,Average on Saturdays,138098.5,2023
2023-05-01,4,total,Total,6313487,2023
2023-05-01,5,max,Daily Peak,538542,2023
2023-05-01,5,mdo,Average on Sundays,163395.25,2023
2023-05-01,5,mdu,Average on Business Days,523853.4090909091,2023
2023-05-01,5,msa,Average on Saturdays,306502.25,2023
2023-05-01,5,total,Total,13585834,2023
2023-06-01,4,max,Daily Peak,265362,2023
2023-06-01,4,mdo,Average on Sundays,83356.75,2023
2023-06-01,4,mdu,Average on Business Days,232258.2857142857,2023
2023-06-01,4,msa,Average on Saturdays,128316.75,2023
2023-06-01,4,total,Total,5831129,2023
2023-06-01,5,max,Daily Peak,557015,2023
2023-06-01,5,mdo,Average on Sundays,163029.25,2023
2023-06-01,5,mdu,Average on Business Days,510293.4761904762,2023
2023-06-01,5,msa,Average on Saturdays,301739.5,2023
2023-06-01,5,total,Total,12799074,2023
2023-07-01,4,max,Daily Peak,242939,2023
2023-07-01,4,mdo,Average on Sundays,77432.8,2023
2023-07-01,4,mdu,Average on Business Days,215389.90476190476,2023
2023-07-01,4,msa,Average on Saturdays,125927.2,2023
2023-07-01,4,total,Total,5539988,2023
2023-07-01,5,max,Daily Peak,520629,2023
2023-07-01,5,mdo,Average on Sundays,160642.8,2023
2023-07-01,5,mdu,Average on Business Days,493346,2023
2023-07-01,5,msa,Average on Saturdays,295205.2,2023
2023-07-01,5,total,Total,12639506,2023
2023-08-01,4,max,Daily Peak,281271,2023
2023-08-01,4,mdo,Average on Sundays,72718.25,2023
2023-08-01,4,mdu,Average on Business Days,250935,2023
2023-08-01,4,msa,Average on Saturdays,131464.75,2023
2023-08-01,4,total,Total,6588237,2023
2023-08-01,5,max,Daily Peak,571948,2023
2023-08-01,5,mdo,Average on Sundays,166445,2023
2023-08-01,5,mdu,Average on Business Days,546235,2023
2023-08-01,5,msa,Average on Saturdays,308584.25,2023
2023-08-01,5,total,Total,14463522,2023
2023-09-01,4,max,Daily Peak,268048,2023
2023-09-01,4,mdo,Average on Sundays,88965.75,2023
2023-09-01,4,mdu,Average on Business Days,251189.8,2023
2023-09-01,4,msa,Average on Saturdays,136380.6,2023
2023-09-01,4,total,Total,6156849,2023
2023-09-01,5,max,Daily Peak,581578,2023
2023-09-01,5,mdo,Average on Sundays,185039.5,2023
2023-09-01,5,mdu,Average on Business Days,557280.75,2023
2023-09-01,5,msa,Average on Saturdays,324038.8,2023
2023-09-01,5,total,Total,13751533,2023
2023-10-01,4,max,Daily Peak,267063,2023
2023-10-01,4,mdo,Average on Sundays,68910.2,2023
2023-10-01,4,mdu,Average on Business Days,244744.66666666666,2023
2023-10-01,4,msa,Average on Saturdays,131611.25,2023
2023-10-01,4,total,Total,6093072,2023
2023-10-01,5,max,Daily Peak,593432,2023
2023-10-01,5,mdo,Average on Sundays,162554.2,2023
2023-10-01,5,mdu,Average on Business Days,546387.5238095238,2023
2023-10-01,5,msa,Average on Saturdays,310870.75,2023
2023-10-01,5,total,Total,13727470,2023
2023-11-01,4,max,Daily Peak,279344,2023
2023-11-01,4,mdo,Average on Sundays,54241.5,2023
2023-11-01,4,mdu,Average on Business Days,248058.75,2023
2023-11-01,4,msa,Average on Saturdays,135154.25,2023
2023-11-01,4,total,Total,5918520,2023
2023-11-01,5,max,Daily Peak,607230,2023
2023-11-01,5,mdo,Average on Sundays,192847,2023
2023-11-01,5,mdu,Average on Business Days,543511.7,2023
2023-11-01,5,msa,Average on Saturdays,319491.75,2023
2023-11-01,5,total,Total,13366041,2023
2023-12-01,4,max,Daily Peak,275430,2023
2023-12-01,4,mdo,Average on Sundays,75118,2023
2023-12-01,4,mdu,Average on Business Days,230095.05,2023
